IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
6333;"Павлодар, TOO ""Эрго-П""";проспект  Кутузова , д. 169, этаж 2;Торговый дом;район Айгуль;"TOO ""Эрго-П""";СТО Автомир;"7019852519; 7281573571";;zakaz.evokz@mail.ru;;09:00 - 18:00;Выходной;Выходной;Нет;;52.2592861923,76.9714719605;6331;;;
6334;"Павлодар, ИП ""Кон-Траст""";улица Циолковского, д. 30;Пром. База;угол ул.Циолковского-Ворушина;"ИП ""Кон-Траст""";"Салон ""Кон-Траст""";"7012235436; 7786364083";;zakaz.evokz@mail.ru;www.evp.kz;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;52.2720527092,76.9883607755;6331;;;
6335;Павлодар, ИП Гартман И. В.;улица 1 Мая, д. 1;Жилой дом;угол ул.Торайгырова ;ИП Гартман И. В.;Стиль-Декор;"7022106812; 7182559990";;zakaz.evokz@mail.ru;www.style-décor.kz;10:00 - 18:00;10:00 - 15:00;Выходной;Нет;;52.2965849363,76.9515796098;6331;;;
6337;"Петропавловск, ТОО ""Дисконт-Север""";улица Партизанская, д. 109, этаж 1 и 2;Отдельно стоящее здание;угол ул.Горького;"ТОО ""Дисконт-Север""";"Студия Дизайна ""Декор""";"7152399702; 7074865343";;zakaz.evokz@mail.ru;;10:00 - 19:00;11:00 - 18:00;11:00 - 18:00;Да;;54.8615882567,69.124865941;6336;;;
6338;Уральск, ТОО НАК Интерьер;ул. Абулхаирхана, д. 44, этаж 1;Торговый дом;;ТОО НАК Интерьер;Эко Мебель;"7112286191; 7781064300";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;51.2417813992,51.4115964429;3689;;;
6339;Шымкент, ТОО Стиль и Декор;ул. Туркестанская, д. 186;Отдельно стоящее здание;пересечение Аймаутова;ТОО Стиль и Декор;"Салон ""Стиль и декор""";"7023161940; 7252571831";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 16:00;Выходной;Нет;;42.3087982613,69.6234448846;3312;;;
6341;Бельцы, ООО Элит Интерьер, ул. Михай Витязул, 56;улица Михай Витязул, д. 56;;;ООО Элит Интерьер;Маг. Elita Decor;"37323122288; 37368177791";decorru@yandex.ru;decorru@yandex.ru;www.elit-interier.ru;09:00 - 18:00;09:00 - 18:00;Выходной;Нет;;47.7633853671,27.9235704497;3678;;;
6342;Бельцы, ООО Элит Интерьер, ул. Паравозная , 4;улица Паравозная , д. 4;;;ООО Элит Интерьер;Маг. Elita Decor;"37368177796; 37323122288";decorru@yandex.ru;decorru@yandex.ru;www.elit-interier.ru;09:00 - 17:00;09:00 - 17:00;Выходной;Нет;;47.7633853671,27.9235704497;3678;;;
6343;Кишинев, ООО Элит Интерьер, ул. Александрул чел Бун;улица Александру чел Бун, д. 108/1;;;ООО Элит Интерьер;Маг. Elita Decor;"37322838500; 37368822241";decorru@yandex.ru;decorru@yandex.ru;www.elit-decor.md;09:00 - 18:00;09:00 - 18:00;Выходной;Нет;;47.0211479912,28.8497174687;3297;;;
6344;Кишинев, ООО Элит Интерьер, ул. Дечебал;улица ул. Дечебал, д. 23/1;Т.К.Жамбо;;ООО Элит Интерьер;Маг. Elita Decor;"37322884998; 37378822241";decorru@yandex.ru;decorru@yandex.ru;www.elit-decor.md;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;47.0211479912,28.8497174687;3297;;;
6345;Кишинев, ООО Элит Интерьер, ул. Каля Басарабией;улица Каля Басарабией, д. 4;Т.К. Амир;;ООО Элит Интерьер;Маг. Elita Decor;"37322780047; 37368177144";decorru@yandex.ru;decorru@yandex.ru;www.elit-decor.md;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;47.0211479912,28.8497174687;3297;;;
6350;Таллин, AVDS Group Ltd.;улица Kadaka tee  /  Кадака тее, 70С, этаж 2;Торговый центр (мебель, отделочные материалы);;AVDS Group Ltd.;Салон обоев и декора FiestaDesign;37255511090;info@fiestadesign.ee;info@fiestadesign.ee;www.fiestadesign.ee;10:00 - 19:00;11:00 - 17:00;Выходной;Нет;;59.4069031035,24.658822617;6349;;;
6352;Калуга, ИП Журавченков C.А.;улица переулок Воскресенский, д. 29;;;ИП Журавченков C.А.;Керамика Люкс;"4842795484; 4842591338";keramika_lux@mail.ru;keramika_lux@mail.ru;;10:00 - 19:00;10:00 - 17:00;10:00 - 17:00;Да;;54.5069289735,36.2658560086;3143;;;
6353;"Псков, ООО ""Эклектика"" ул. Горького";улица Яна Райниса, д. 53;;;"ООО ""ЭКЛЕКТИКА""";Пристань;8112701053;;;;09:00 - 18:00;09:00 - 18:00;Выходной;Нет;;57.792296,28.3340900552;3318;;;
6354;"Псков, ООО ""Эклектика"" ул. Горького";улица Юбилейная, д. 32;;;"ООО ""ЭКЛЕКТИКА""";Капарол центр;8112581515;;;;09:00 - 18:00;09:00 - 16:00;Выходной;Нет;;57.8110003477,28.2986939706;3318;;;
6384;Семипалатинск,  ТОО «Крафт»;проспект Шакарима, д. 12;Торговый центр;;ТОО «Крафт»;Домострой;"7222524306; 7222569197";;zakaz.evokz@mail.ru;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;50.4093859305,80.2451388221;6383;;;
6400;г. Щелково, Павильон Лепнина-Декор (ИП Мателин Н.А.);Щелковский р-он д. Набережная ул. Спартаковская д. 3 (23 км от МКАД Щелковское или Ярославское шоссе) Главное зданее;"ТК ""Сельпо""";Между Щелково-7 и Ивантеевкой (по навигатору д. Байбаки);ИП Мателин Н.А.;Павильон Лепнина-Декор;"4956491416; 9261012196";dtarasov16@yandex.ru;dtarasov16@yandex.ru;;09:00 - 18:30;09:00 - 18:30;09:00 - 18:30;Да;;55.9502807613,37.9478558221;6399;;;
6402;"г. Троицк, DSGN ROOM (ООО ""Дизайн-Рум"")";Калужское шоссе, 42 км. павильон А24;"ТК ""МОЛОТОК""";;"ООО ""Дизайн-Рум"" ";DSGN ROOM;"9686358488; 9255184985";fidod@inbox.ru;fidod@inbox.ru;www.dsgnroom.com;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.4506231961,37.2892222839;6401;;;
6403;г. Реутово, Лепной декор (ИП Шмаленко Денис Владимирович);г. Реутово, а/м Москва-нижний новгород (ш. Энтузиастов) 500 м. от МКАД, Владение 19, корпус П-1, 2-й этаж, пав. 15;"ТК ""Владимирский тракт""";;ИП Шмаленко Денис Владимирович;Лепной декор;"9258991628; 9253429718";89258991628@mail.ru;;www.lepnina1.ru;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;55.779,37.854;3109;;;
6404;"Мытищи, Салон декоративных покрытий ""Три Стены"" (ИП Гриднева Наталья Сергеевна)";г. Мытищи, ул.Коммунистическая, д. 10, корп. 1 (1 км от МКАД);"ТЦ ""ХЛ-2"", 1 этаж";;ИП Гриднева Наталья Сергеевна;"Салон декоративных покрытий ""Три Стены""";74957781845;3stenyld@gmail.com;3stenyld@gmail.com;;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;55.8916898838,37.745074411;3109;;;
6405;"г. Москва, DSGN ROOM (ООО ""Дизайн-Рум"")";"Фрунзенская набережная, д. 30, этаж 1, пав. 4, стенд 37; 42";"ВЦ ""РосСтройЭкспо""";;"ООО ""Дизайн-Рум"" ";DSGN ROOM;"4957454304; 9255184985";fidod@inbox.ru;fidod@inbox.ru;www.dsgnroom.com;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.724227693,37.5838577484;3109;;;
6406;"Москва, ТК ""Конструктор"" (ИП Бочкова И.С. (ИП Горбаченко К.А.))";"МКАД (25км) Торговый комплес ""Конструктор"", владение 4, строение 2,3, павильон № Б 2.17";ТК Конструктор;;ИП Бочкова И.С. (ИП Горбаченко К.А.);Б2.17;9163163438;lepninadecor1@yandex.ru;lepninadecor1@yandex.ru;lepninadecor1.ru;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;55.5832794468,37.7114856394;3109;;;
6407;"Москва, СР ""Владимитский тракт"" (ИП Бочкова И.С. (ИП Горбаченко К.А.))";"а/м Москва-Н.Новгород, Строительный рынок ""Владимитский тракт"", владение 19, Павильон: 11-12 ""З""; 17 ""Ф""; 11 ""Г""; 4П-№9";"Строительный рынок ""Владимитский тракт""";;ИП Бочкова И.С. (ИП Горбаченко К.А.);Владимитский тракт;9163163438;lepninadecor1@yandex.ru;lepninadecor1@yandex.ru;lepninadecor1.ru;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;55.7784311938,37.8507922954;3109;;;
6408;"Москва, ТЦ ""Город"" (ИП Бочкова И.С. (ИП Горбаченко К.А.))";ул. Рязанский проспект, д.2, корпус 3, павильон 128-129-130;"ТК ""Город на Рязанке""";;ИП Бочкова И.С. (ИП Горбаченко К.А.);"""Дом Лепнины""";9250798522;lepninadecor1@yandex.ru;lepninadecor1@yandex.ru;lepninadecor1.ru;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;55.729637,37.734562;3109;;;
6409;"Москва, рынок ""Строймастер""  (ИП Дубовик)";Киевское шоссе д. Дудкино, 1-й км, пав. А99, 572;"Рынок ""Строймастер"" ";"напротив  рынка ""Автомастер""";ИП Дубовик;Лепнина ;89091528234;lepno@mail.ru;lepno@mail.ru;www.lepno.ru;09:00 - 18:30;09:00 - 17:00;09:00 - 17:00;Да;;55.625389222,37.4420946097;3109;;;
6410;"Москва,  ТК ""Владимирский Тракт"" (ИП Каюмов А.А.)";"МКАД, 1 км, Внешняя сторона, ТК ""Владимирский Тракт"", павильон 25 ""Т"" (10 ""О"")";" ТК ""Владимирский Тракт""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;"4955455890; 9169794773";order@kupi-lepi.ru;order@kupi-lepi.ru;www.kupi-lepi.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.779,37.854;3109;;;
6411;"Москва,  ТК ""Владимирский Тракт"" (ИП Каюмов А.А.)";"МКАД, 1 км, Внешняя сторона, ТК ""Владимирский Тракт"", павильон 19 ""Ф""";" ТК ""Владимирский Тракт""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;4959802362;order@kupi-lepi.ru;order@kupi-lepi.ru;www.kupi-lepi.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.779,37.854;3109;;;
6412;"Москва,  ТК ""МЕЛЬНИЦА"" (ИП Каюмов А.А.)";"МКАД, 41 км, Внешняя сторона,, ТК ""МЕЛЬНИЦА"", павильон А5/3";"ТК ""МЕЛЬНИЦА""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;9262184058;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.6122495302,37.4872650291;3109;;;
6413;"Москва,  ТК ""МЕЛЬНИЦА"" (ИП Каюмов А.А.)";"МКАД, 41 км, Внешняя сторона,, ТК ""МЕЛЬНИЦА"", павильон Б7/6";"ТК ""МЕЛЬНИЦА""";;ИП Каюмов А.А.;ЕВРОПЛАСТ;9265221574;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.6122495302,37.4872650291;3109;;;
6414;Москва,  г. Красногорск (ИП Каюмов А.А.);г. Красногорск, ул. Вокзальная, д.35;;Заезд с ул. Заводской;ИП Каюмов А.А.;ЕВРОПЛАСТ;9167156460;lepnina-potolok@mail.ru;lepnina-potolok@mail.ru;www.lepnina-potolok.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.8119860547,37.3254307055;3109;;;
6415;Москва,  г. Нахабино (ИП Каюмов А.А.);г. Нахабино, ул. Советская, д.118;;;ИП Каюмов А.А.;ЕВРОПЛАСТ;4952203834;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.8448712544,37.2012392956;3109;;;
6416;Москва, Волоколамское шоссе (ИП Каюмов А.А.);Волоколамское шоссе вл. 96 стр.2;;;ИП Каюмов А.А.;ЕВРОПЛАСТ;9269079882;sale@lepnina-tushino.ru;sale@lepnina-tushino.ru;www.lepnina-tushino.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.8251481877,37.4329239597;3109;;;
6417;Москва, Варшавское шоссе (ИП Каюмов А.А.);Варшавское шоссе 265/90;;;ИП Каюмов А.А.;ЕВРОПЛАСТ;"4994085382; 9268779704";decor-online@mail.ru;decor-online@mail.ru;www.desh-lep.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.5269828283,37.5801859067;3109;;;
6418;"Москва, Салон ""Лепнина-Фрески"", в ТК ""Город-2"" (ИП Алекперов В.Г.)";ул. Рязанский проспект, д. 2, павильон Б-107;"ТК ""Город на Рязанке""";;ИП Алекперов В.Г.;Лепнина - Фрески;9260948944; decorru@yandex.ru; decorru@yandex.ru;www.1decor.ru;09:00 - 22:00;09:00 - 22:00;09:00 - 22:00;Да;;55.729637,37.734562;3109;;;
6419;"Москва, Магазин ""Лепнина"" в ТК Твой Дом - Крокус (ИП Алекперов В.Г.)";65 км МКАД внешняя сторона, ТК Твой Дом - Крокус;ТК Твой Дом - Крокус;;ИП Алекперов В.Г.;"магазин ""Лепнина""";9671393068;decorru@yandex.ru;decorru@yandex.ru;www.1decor.ru;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;55.8173042343,37.3877286294;3109;;;
6420;Москва, Лепнина ТК Синдика (ИП Липадат);"65 км МКАД внешняя сторона, ТК ""Синдика"", павильоны А-108, Г-106, Д-304, Б-626";"ТК ""Синдика""";;ИП Липадат;Лепнина;"9267226081; 9268397749";lipadat@mail.ru;lipadat@mail.ru;;08:00 - 21:00;09:00 - 20:00;09:00 - 20:00;Да;;55.8077980309,37.382540463;3109;;;
6421;"Москва, ТВК ""Метр-Квадратный"" (ООО ""Сити-Декор"")";"Волгоградский проспект, д.32, корпус 25, этаж 2  (пересечение Волгоградского проспекта и ТТК), ТВК ""Метр-Квадратный"", павильон № 53-67";"ТВК ""Метр-Квадратный""";;"ООО ""Сити-Декор""";Лепнина;"9652511869; 4956485067";metr@decolepnina.ru;metr@decolepnina.ru;www.decolepnina.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;55.7207910796,37.697497963;3109;;;
6422;Москва, Галерея Интерьеров Твинстор (ИП Будза С.В.);1-й Щипковский переулок, д. 4;Галерея Интерьеров Твинстор;;ИП Будза С.В.;Стенд А34,А35;"89060378109; 89035844334";info@lepnostyle.ru;info@lepnostyle.ru;www.lepnostyle.ru;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;55.721965,37.6327593644;3109;;;
6425;"Москва, ТЯК ""Москва"" (ИП Налбантов И.А.)";Тихорецкий бульвар, 1 , павильон № Б-133;"ТЯК ""Москва""";;ИП Налбантов И.А.;Лепные Декоры;84957853505;7853505@mail.ru;7853505@mail.ru;www.mstyle.su;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;55.6734157397,37.780772746;3109;;;
6426;Москва, Каширский двор-1 (ИП Налбантов И.А.);Каширское ш, д. 19, корп. 2, 1-й этаж, павильон 34-35;"Т.К.""Каширский двор""";;ИП Налбантов И.А.;"""Лепные Декоры""";9161562907;;;;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;55.6645821897,37.634654459;3109;;;
6427;Москва, г. Люберцы (ИП Налбантов И.А.);"ул. Инициативная, 7 ""Б"", цокольный этаж, Павильон ""Мой стиль""";"""Люберецкие торговые ряды""";;ИП Налбантов И.А.;Лепные Декоры ;"84959737544; 89851667984";7853505@mail.ru;7853505@mail.ru;www.mstyle.su;10:00 - 21:00;10:00 - 21:00;10:00 - 21:00;Да;;55.6849710613,37.8967144663;3109;;;
6428;Москва, п. Селятино (ИП Налбантов И.А.);51й км Киевского шоссе, п.Селятино, 1-й этаж, павильон Д-10;Селятино;;ИП Налбантов И.А.;Лепные Декоры ;89258882151;;;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;55.5098600434,36.9856240329;3109;;;
6496;"Волгоград, Центр дизайна ""DECOLE"", ООО ""Голдстрим""";улица Селенгинская, д.16;Жилой комплекс Волгоград-Сити;;"ООО ""Голдстрим""";"Центр дизайна ""DECOLE""";8442600141;salon-decole@mail.ru;salon-decole@mail.ru;;10:00 - 18:00;10:00 - 15:00;Выходной;Нет;;48.7287141355,44.5264516442;3123;;;
6522;Кострома, Салон - Стильный дом (ООО «Салон - Стильный дом»);улица Ивана Сусанина, д. 54/17;;;ООО «Салон - Стильный дом»;Салон - Стильный дом;"4942470007; 9536463821";ssdom-kostroma@mail.ru;;www.ssdom.net;10:00 - 19:00;11:00 - 17:00;Выходной;Нет;;57.7637741862,40.9507705804;3316;;;
6523;"Нижний Новгород, ООО ""ИнтерСтрой"", Интерьерный салон ""Интерстрой""";улица Короленко, д. 27, офис 103;;пл. Лядова, Телецентр;"ООО ""ИнтерСтрой""";"Дилерский центр ""ИнтерСтрой"", Оптово-розничный склад ";"88312786808; 89036021230";interstroy@sandy.ru;interstroy@sandy.ru;;09:00 - 18:00;Выходной;Выходной;Нет;;56.310378,43.99341;3163;;;
6524;"Псков, ООО ""Эклектика"" улица Л. Поземского";улица Л. Поземского, д. 92, пав. 2;Строительный рынок на Алмазной;;"ООО ""Эклектика""";"магазин ""Эклектика»";"9062216996; 9602226552";eklektika-pskov@yandex.ru;eklektika-pskov@yandex.ru;eklectika.ru;09:00 - 18:00;09:00 - 16:00;09:00 - 16:00;Да;;57.8317991385,28.315803335;3318;;;
6525;"Тамбов, Салон ""Декорация"" (ИП Егорова З.Р.)";улица Чичерина, д. 22;;;ИП Егорова З.Р.;Салон Декорация;9806757560;;;;09:00 - 18:00;09:00 - 15:00;Выходной;Нет;;52.7703815495,41.4086940933;3211;;;
6526;Тамбов, Модный Дом;улица Первомайская пл., д. 26, корп. 1;;;Модный Дом;Модный Дом; 9156662626;;;;10:00 - 18:00;10:00 - 16:00;10:00 - 16:00;Да;;52.7061822341,41.4674624491;3211;;;
6527;Тамбов, Клондайк;улица Б. Энтузиастов, д. 1 Г;"ТЦ ""Улей Строй""";;Клондайк;Клондайк;89202339907;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;52.7558291297,41.4286192712;3211;;;
6528;"Ярославль, Салон-магазин ""Синти"" (ИП Фетисова Л.Г. ООО ""Зеленый кордор"")";проспект Толбухина, д. 24/63;"Торговый центр ""На Толбухина""";;"ООО ""Дизайн Проект""";"Салон-магазин ""Синти""";4852459593;yar@cinti.ru;;cinti.ru;10:00 - 19:00;10:00 - 18:00;10:00 - 17:00;Да;;57.6225163655,39.8585467755;3237;;;
6530;"Бугульма , ""Silkplus"" (ИП Савостина А.В.)";улица Энгельса, д. 1;Центральный интерьерный салон;Альметьевский выезд;ИП Савостина А.В.;Silkplus;"88559468892; 9172988396";jidkie.oboi@yandex.ru;jidkie.oboi@yandex.ru;silkplus.ru;09:00 - 18:00;09:00 - 18:00;10:00 - 17:00;Да;;54.541582119,52.774733411;6529;;;
6532;Нижнекамск, М-н «Престиж» (ИП Борисов С.Ю.);"улица Химиков, д. 7 ""А""";М-Н «Престиж»;ТЦ Сити мол, Аверс, Магнит;ИП Борисов С.Ю.;М-н «Престиж»;"8554460604; 9172957640";prestigenk@mail.ru;prestigenk@mail.ru;pnk16.ru;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;55.6192829855,51.7853661181;6531;;;
6534;"Октябрьский, ""Прораб"" (ИП Кутлубаев М.Б.)";улица Садовое Кольцо, д. 319/1, цокольный этаж; Центральный интерьерный салон ;"рядом ШЦ ""Таганка""";ИП Кутлубаев М.Б.;"""Прораб""";"9174738899; 9063738899";marsonn@mail.ru;marsonn@mail.ru;;10:00 - 18:00;10:00 - 18:00;10:00 - 17:00;Да;;54.4756784602,53.4655746124;6533;;;
6536;Рыбинск, Декор Мастер (ООО «Декор Мастер»);улица Герцена, д. 17;ТЦ Герценский;;ООО «Декор Мастер»;Декор Мастер;9807002585;tddm76@mail.ru;lepnina44@gmail.com;;10:00 - 19:00;10:00 - 17:00;Выходной;Да;;58.0474957544,38.8437496356;6535;;;
6537;"Старый Оскол, Архдекор (ООО ""Европласт Оскол"")";мкрн. Дубрава, д. 3, этаж 2;Строймаркет;;"ООО ""Европласт Оскол"" АрхДекор";Архдекор;79623022122;;vkhim2008@yandex.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;51.3074430328,37.9114361239;3374;;;
6543;"Чебоксары, офис продаж ""Европласт"" (ИП Альхимович Г.А.)";Складской проезд, д. 6, стенд 27/1;"ТСК ""Чувашгосснаб""";;ИП Альхимович Г.А.;Салон «Mont»;9662494912;mont@sdel.ru;gossnab@sdel.ru;sdel.ru;08:00 - 18:00;08:00 - 17:00;08:00 - 16:00;Да;;56.1349200179,47.2945336356;3231;;;
6557;"Сочи, Салон-магазин ""Лепные декоры"",  ТЦ ""Строй Сити"" (ИП Гредина А.В.)";улица Транспортная, д. 130;;;ИП Гредина Анжела Викторовна;Лепные Декоры;"8003338923; 9094571803";sochi2@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;10:00 - 18:00;10:00 - 18:00;Да;;43.5697671025,39.7560959577;3202;;;
6558;"Новороссийск, Салон-магазин ""Лепные декоры"" (ИП Гредина А.В.)";улица Волгоградская, д. 25;;;ИП Гредина Анжела Викторовна;Лепные Декоры;"8003338923; 9649139543";novoros2@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;44.6862934341,37.765638462;6124;;;
6559;Нальчик, Лепные Декоры (ИП Гредина А. В.);улица Кешокова, д. 290;;;ИП Гредина Анжела Викторовна;Лепные Декоры ;"8003338923; 9283290508";nalchik@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;43.4960259787,43.5854956951;3258;;;
6562;Майкоп, Лепные Декоры (ИП Гредина А. В.);улица Чкалова, д. 65;;;ИП Гредина Анжела Викторовна;Лепные Декоры ;"8003338923; 9094571811";maykop@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;44.6110050893,40.0614680509;6561;;;
6563;"Краснодар, Салон-магазин ""Лепные декоры"" ул. Красных партизан (ИП Гредина)";улица Лизы Чайкиной, д. 20;;;ИП Гредина Анжела Викторовна;Лепные Декоры;"8003338923; 9094571864";salon2@l-decor.ru ;e-shop@l-decor.ru  ;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 16:00;Да;;45.0322217994,39.0577515;3149;;;
6568;Кинешма, Арагон;улица Комсомольская, д. 18, этаж 2;;;;Арагон;"4933157589; 9203423196";aragon37@mail.ru;aragondeco@mail.ru;aragondeco.ru;09:00 - 18:00;10:00 - 15:00;Выходной;Нет;;57.442637555,42.1645710423;6567;;;
6569;"Стерлитамак, Салон ""ДЕКОРАМА"" (ИП Калашников А.В.)";улица 23 Мая, д. 59;;;ИП Калашников А.В.;"Салон ""ДЕКОРАМА""";3473268740;dekoramasalon2@gmail.com;;dekoramasalon.ru;10:00 - 19:00;11:00 - 18:00;11:00 - 18:00;Да;;53.6089729158,55.9519984061;3207;;;
6570;"Стерлитамак, Салон ""ДЕКОРАМА"" (ИП Калашников А.В.)";улица Коммунистическая, д. 69;;;ИП Калашников А.В.;"Салон ""ДЕКОРАМА""";3473233198;dekoramasalon2@gmail.com;;dekoramasalon.ru;10:00 - 19:00;11:00 - 18:00;11:00 - 18:00;Да;;53.623036474,55.9088885;3207;;;
6571;Уральск, ИП Cube Studio;ул.Шолохова, 36;"ТЦ ""GRAND centre"", 2 этаж";пересечение ул.Сергея Тюленина;ИП Cube Studio;"магазин ""DECOROOM""";"7776168440; 7753702190";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;51.247477223,51.4038982075;3689;;;
6573;Нефтекамск, Дом Декор (ИП Березина С.В.);"улица Ленина, д. 82-""А"", этаж 2";ТЦ “Великан”;;ИП Березина С.В.;Дом Декор;9174157223;sv-luna@mail.ru;;;11:00 - 19:00;11:00 - 19:00;Выходной;Нет;;56.1057307538,54.2325009577;6572;;;
6574;Нефтекамск, Дом Декор (ИП Березина С.В.);"улица К. Маркса , д. 10-""В"", этаж 1";;;ИП Березина С.В.;Дом Декор;9174157223;sv-luna@mail.ru;;;11:00 - 19:00;11:00 - 19:00;Выходной;Нет;;56.0798902755,54.2430289577;6572;;;
6575;Октябрьский, Гарелея Интерьеров (ИП Перцева Г. М.);улица Кооперативная, д. 2, строение 13;;;ИП Перцева Г. М.;Гарелея Интерьеров;9273016780;almuhametova.elv@yandex.ru;;;10:00 - 19:00;10:00 - 15:00;10:00 - 15:00;Да;;54.4963723189,53.5078052441;6533;;;
6576;"Октябрьский, ""Студия комфорта"" (ИП Богданова А.В.)";улица Свердлова, д. 16;;;ИП Богданова А.В.;"""Студия комфорта""";"3476750580; 9371506937";bogdanova1203@mail.ru;;;10:00 - 19:00;10:00 - 17:00;10:00 - 17:00;Да;;54.4831357581,53.4637966865;6533;;;
6577;Октябрьский, ТЦ НАРЫШЕВО (Оптовый центр);"улица 8 Марта, д. 9-""А""";;;Оптовый центр;ТЦ НАРЫШЕВО;3476744950;ilfir79@mail.ru;;naryshevo.ru;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;54.5035654189,53.5189645529;6533;;;
6579;"Псков, ООО ""Эклектика"" улица Л. Поземского";улица Л. Поземского, д. 92, пав. 28, секция 6;Строительный рынок на Алмазной;;"ООО ""Эклектика""";"ООО ""ЭКЛЕКТИКА"" ";9062205225;;;;09:00 - 18:00;09:00 - 16:00;09:00 - 16:00;Да;;57.8317991385,28.315803335;3318;;;
6580;Великий Новгород, Салон «38 ПРЕДЛОЖЕНИЙ» (ИП Вакурова Л.М.);улица Мира, д. 34/11, этаж 2, стенд 3;Собственное встроенное помещение;;ИП Вакурова Л.М.;Салон «38 ПРЕДЛОЖЕНИЙ»;"9116003805; 8816948499";salon38@mail.ru;salon38@mail.ru;38pr.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 18:00;Да;;58.5301051057,31.2310021786;3299;;;
6609;Прага, Салон Europlast (TEREM s.r.o.);Sokolovská / Соколовска, 1291/172;;;TEREM s.r.o.;Салон Europlast;420777441181; info@terem.cz; info@terem.cz;www.terem.cz;10:00 - 19:00;11:00 - 17:00;Выходной;Нет;;50.1008645767,14.472724538;6608;;;
6673;"Мытищи, ""Дом-декора"" (ИП Кулебякина Т.В.)";г. Мытищи, ул. Большая Тарасовская, д. 111, строение 11  (11км Ярославского шоссе), пав. 22;ТК Тарасовка;;ИП Кулебякина Т.В.;"""Дом-декора""";4955850042;tatiana16.11.08@mail.ru;;www.dom-dekora.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;55.9553568061,37.8243118425;3109;;;
6677;"Краснодар, Салон-магазин ""Лепные декоры"" ул. Калинина (ИП Гредина)";улица Калинина, д. 327;"Торговый комплекс ""Стройград""";;ИП Гредина Анжела Викторовна;Лепные Декоры;"8003338923; 9615136497";CLD@l-decor.ru;e-shop@l-decor.ru;www.l-decor.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;45.0387411711,38.9667023135;3149;;;
