IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP537;IP_PROP538;IP_PROP539;IP_PROP540;IP_PROP541;IP_PROP542;IP_PROP543;IP_PROP664;IP_PROP672;IP_PROP673;IP_PROP674;IP_PROP675;IP_PROP676;IP_PROP677;IP_PROP678;IP_PROP702;IP_PROP703;IP_PROP704;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3174;Омск, Салон Арт-Декор (ИП Калиничев В.Г.);"<p><strong>Салон ""Арт Декор""</strong><br />Омск, ул. Пушкина, д. 37<br />тел.: (3812)501-600, (3812)530-836<br /><a href=""http://www.artdecor.me"">www.artdecor.me</a><br /><a href=""mailto:ya.artdecor@ya.ru"">ya.artdecor@ya.ru</a></p>";;улица Пушкина, д. 37 (1 этаж);;Пересечение ул. Пушкина и ул. Почтовая;ИП Калиничев В.Г.;Салон Арт-Декор;+7 (3812) 50-16-00;ya.art-décor@yandex.ru;;artdecor-omsk.ru;10:00 - 19:00;;Нет;Нет;Нет;Нет;;;;retail;;;;;;;Нет;;Нет;10:00 - 19:00;10:00 - 19:00;Да;;54.980802,73.385873;3172;;;
3175;"Омск, Салон &quot;Европласт&quot; (ИП Калиничев В.Г.)";"<p><strong>Салон ""Арт Декор""</strong><br />Омск, Ул.10 лет Октября, д.182,<br />ТК &laquo;Кит Интерьер&raquo;<br />тел.: (3812)507-600<br /><a href=""http://www.artdecor.me"">www.artdecor.me</a></p>";;улица 70 лет Октября, д. 25 корп. 4 (2 этаж);Строительный Континент;;ИП Калиничев В.Г.;"Салон ""Европласт""";+7 (3812) 59-96-00;artdecor-conti@mail.ru;;artdecor-omsk.ru;10:00 - 20:00;;Нет;Нет;Нет;Нет;;;;retail;;;;;;;Нет;;Нет;10:00 - 20:00;10:00 - 20:00;Да;;54.975121,73.32576;3172;;;
3177;"Орел, Магазин &quot;ОБОИ&quot; (ИП Панухник В.Н.)";"<p><strong>МУП БСТ""Лесоторговая""</strong><br />Орёл, ул. Городская, д. 98 ""Б""<br />тел.: (4862) 47-65-65, 71-48-01<br /><a href=""mailto:info@bst.orel.ru"">info@bst.orel.ru</a></p>";;Городская, д. 98, этаж 3;"ОАО ""База строительных товаров""";"В здании ""Эстетика интерьера""";ИП Панухник В.Н.;"Магазин ""ОБОИ""";"+7 (4862) 71-48-94; +7 (4862) 59-41-49";egerasimova@57.leso-torg.ru;magoboi4@57.leso-torg.ru;www.leso-torg.ru;08:00 - 20:00;;Нет;Нет;Нет;Нет;;;magoboi4@57.leso-torg.ru;;;;;;;;Да;;Нет;08:00 - 20:00;08:00 - 17:00;Да;;52.942883,36.069452;3176;;;
3179;Оренбург, Идеал-Интерьер (Идеал-Интерьер);"<p><strong>Идеал-Интерьер</strong><br />Оренбург, пр. Гагарина, 58/1<br />тел.: +7 353 237 3181, +7 353 232 7831<br /><a href=""mailto:info@ideal56.ru"">info@ideal56.ru</a><br /><a href=""http://www.ideal56.ru"">www.ideal56.ru</a></p>";;пр. Гагарина, д. 58/1;;;Идеал-Интерьер;Идеал-Интерьер;"+7 (3532) 37-31-81; +7 (3532) 32-78-31";info@ideal56.ru;;www.ideal56.ru;10-19;;Нет;Нет;Нет;Нет;;;;subdealer;ИП Яковлев О.В., ООО Вива Дизайн;;;;;;Нет;;Нет;выходной;выходной;Нет;;51.774663,55.191746;3178;;;
3181;"Пенза, Магазин ""Элит Декор"" (ИП Новиков Н.Н.)";"<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span><strong>Магазин ""Элит Декор""</strong></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span>г. Пенза ул.Пушкина, д. 7</span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span>тел.: +7&nbsp;841</span><span lang=""EN-US"">&nbsp;</span><span>220 5058</span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span><a href=""mailto:NovikovNN@mail.ru"">NovikovNN@mail.ru</a></span></p>
<p>&nbsp;</p>";;улица Пушкина, д. 7;Самостоятельные торговые точки;;ИП Новиков Н.Н.;"магазин ""Элит Декор""";"8412984058; 9053654747";novikovnn@mail.ru;novikovnn@mail.ru;elitdekornn.ru;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;09:00 - 19:00;09:00 - 19:00;Да;;53.196655,45.009836;3180;;;
3183;"Пермь, ВИЗАРД (ООО &quot;ВИЗАРД- ИНТЕРЬЕРНЫЕ РЕШЕНИЯ&quot;)";"<p><strong>ООО ""Визард-Стиль""</strong><br />Пермь, ул. Куйбышева, д. 101<br />тел.: (342) 246-02-23 (-32), 240-11-91 (-92)<br /><a href=""http://www.wizard-style.ru"">www.wizard-style.ru</a><br /><a href=""mailto:info@wizard-style.ru"">info@wizard-style.ru</a></p>";;ул. Н. Островского, 44а, 2-этаж;отдельно стоящее здание;а/заправка на ул. Тихой;"ООО ""ВИЗАРД- ИНТЕРЬЕРНЫЕ РЕШЕНИЯ""";ВИЗАРД;+7 (342) 214-14-00;plotnikov_wizard@mail.ru;plotnikov_wizard@mail.ru;;10:00 - 19:00;;Нет;Нет;Нет;Нет;;;vaseva_vizard@mail.ru;retail;;;;;;;Да;;Нет;11:00 - 18:00;Выходной;Нет;;58.010141,56.261925;3182;;;
3184;"Пермь, Салон &quot;Декор центр&quot; (ЗАО &quot;Стройинтер&quot;)";"<p><strong>ЗАО &laquo;Стройинтер&raquo; , салоны Декор-Центр</strong><br />Пермь, ул. Ленина 15<br />(342) 212-80-80, (342) 219-05-70, (342)219-05-71<br /><a href=""http://www.decor-centre.ru"">www.decor-centre.ru</a><br /><a href=""mailto:stroyinter-p@yandex.ru"">stroyinter-p@yandex.ru</a></p>";;улица Ленина, д. 15;;;"ЗАО ""Стройинтер""";"Салон ""Декор центр""";"+7 (342) 219-05-70; +7 (342) 219-05-71";stroyinter-dir@yandex.ru;stroyinter-dir@yandex.ru;;09:00 - 20:00;;Нет;Нет;Нет;Нет;;;log@decor-centre.ru;retail;;;;;;;Да;;Нет;10:00 - 18:00;Выходной;Нет;;58.016,56.254;3182;;;
3185;"Пермь, Салон ""Декор-Центр"" ТЦ ""Гудвин""";"<p><strong>ЗАО &laquo;Стройинтер&raquo; , салоны Декор-Центр</strong><br />Пермь, ул. Уральская 63, <br />ТЦ &laquo;Гудвин&raquo;, пав3, (цок этаж)<br />(342) 260-75-04<br /><a href=""http://www.decor-centre.ru"">www.decor-centre.ru</a><br /><a href=""mailto:stroyinter-p@yandex.ru"">stroyinter-p@yandex.ru</a></p>";;улица Уральская, д. 63, пав. 1;"ТЦ ""Гудвин""";;"ЗАО ""Стройинтер""";"""Декоративка""";3422640364;;;;10:00 - 20:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;10:00 - 20:00;11:00 - 19:00;Да;;58.029874,56.302872;3182;;;
3186;"Пермь, Салон ""Декор-Центр"" ТЦ ""Евразия""";"<p><strong>ЗАО &laquo;Стройинтер&raquo; , салоны Декор-Центр</strong><br />Пермь, ул.&nbsp; Г.Хасана 56<br />ТЦ &laquo;Евразия&raquo; 1-й этаж, <br />(342) 211-33-11<br />4-й этаж<br />(342) 211-33-30<br /><a href=""http://www.decor-centre.ru"">www.decor-centre.ru</a><br /><a href=""mailto:stroyinter-p@yandex.ru"">stroyinter-p@yandex.ru</a></p>";;улица Героев Хасана, д. 56;"ТЦ ""Евразия""";слева от эскалатора;"ЗАО ""Стройинтер""";"""Декоративка""";"3422113330; 3422113311";;;;10:00 - 21:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;10:00 - 21:00;10:00 - 20:00;Да;;57.965469,56.25951;3182;;;
3188;"Ростов-на-Дону, &quot;Салон Декор&quot; (ИП Левичев С.В.)";"<p><strong>Салон ""Декор""</strong><br />Ростов-на-Дону, ул. Красноармейская, д.87/50<br />(863) 220-89-80, (863) 232-39-21<br /><a href=""mailto:decor-rostov@mail.ru"">decor-rostov@mail.ru</a></p>";;улица Красноармейская, д. 87/50, 1 этаж, стенд 1;;Между проспектом Соколова и проспектом Ворошиловским по ул. Красноармейской;ИП Левичев С.В.;"""Салон Декор""";"+7 (863) 220-89-80; +7 (863) 232-39-21";decor-rostov@mail.ru;decor-rostov@mail.ru;evroplast-rostov.ru;09:00 - 18:00;;Нет;Нет;Нет;Нет;;;decor-rostov@mail.ru;retail;;;;;;;Да;+7 (863) 232-39-21;Нет;10:00 - 15:30;Выходной;Нет;;47.229225,39.717671;3187;;;
3190;"Рязань, Куйбышевское шоссе, д. 25, стр. 10 (Компания &quot;Синти&quot; (Куйбышевское шоссе))";"<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 6pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">Компания ""Синти""</span><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">390047, г. Рязань, Куйбышевское шоссе, д. 25, стр. 10</span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">+7&nbsp;491&nbsp;246 0046</span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">www.cinti.ru</span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""><a href=""mailto:info@cinti.ru""><span style=""color: black; text-decoration: none; text-underline: none;"">info@cinti.ru</span></a></span></p>";;Куйбышевское шоссе, д. 25, стр. 10;;;"Компания ""Синти"" (Куйбышевское шоссе)";Куйбышевское шоссе, д. 25, стр. 10;+7 (4912) 46-00-46;info@cinti.ru;;www.cinti.ru;09.00-19.00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";;;;;;Нет;;Нет;09.00-19.00;09.00-18.00;Нет;;54.599821,39.767942;3189;;;
3191;"Рязань, ТД &quot;СИНТИ&quot; (ООО &quot;Зеленый коридор&quot;  ИП Фетисова Л.Г.)";"<p class=""MsoNormal"" style=""line-height: normal; margin: 6pt 0cm;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">Компания ""Синти""</span><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">390000, г. Рязань, Солотчинское шоссе, д. 2</span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">+7&nbsp;491&nbsp;246 0046</span><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">www.cinti.ru</span><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-bidi-font-weight: bold; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""><a href=""mailto:info@cinti.ru""><span style=""color: black; text-decoration: none; text-underline: none;"">info@cinti.ru</span></a></span><span style=""font-family: &quot;Verdana&quot;,&quot;sans-serif&quot;; color: black; font-size: 6.5pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-bidi-font-family: 'Times New Roman';""></span></p>
<p class=""MsoNormal"" style=""margin: 6pt 0cm;"">&nbsp;</p>";;Солотчинское шоссе, д. 2, этаж 2;"Торговый центр ""АВРОРА""";;"ООО ""Зеленый коридор""  ИП Фетисова Л.Г.";"ТД ""СИНТИ""";+7 (4912) 46-00-46;opt@cinti.ru;;;10:00 - 20:00;;Нет;Нет;Нет;Нет;;;;subdealer;"ООО ""ПЛАНЕТА ДЕКОРА""";;;;;;Нет;;Нет;10:00 - 19:00;10:00 - 19:00;Да;;54.631504,39.774445;3189;;;
3195;Саратов, Центр Лепного Декора (ООО «Дизайн-Паркет»);"<p><strong>ООО &laquo;Дизайн-Паркет&raquo;</strong><br />Саратов, ул.Чернышевского, 203<br />отдельный вход с левого торца здания.<br />(8452) 74-03-17<br /><a href=""http://www.design-parket.com"">www.design-parket.com</a><br /><a href=""mailto:dezain-parket@bk.ru"">dezain-parket@bk.ru</a></p>";;улица Московская, д. 11, этаж 1;;Салон находится на ул.Московская, между ул.Чернышевского и ул.Лермонтова;ООО «Дизайн-Паркет»;Центр Лепного Декора;"+7 (8452) 25-04-30; +7 (937) 225-04-30";lepnoidecor@decorinfo.ru;lepnoidecor@decorinfo.ru;www.rusplintus.ru;09:00 - 19:00;;Нет;Нет;Нет;Нет;;;lepnoidecor@decorinfo.ru;retail;;;;;;;Да;+7 (937) 225-04-30;Нет;10:00 - 16:00;10:00 - 16:00;Да;;51.528335,46.053702;3194;;;
3197;"Санкт-Петербург, Центральный офис (ООО ""Питерра"", 16 линия)";"<p><strong>PITERRA</strong><br />Санкт-Петербург, В.О., 16-я Линия, д.93<br />(812) 321-9999<br /><a href=""http://www.piterra.ru"">www.piterra.ru</a><br /><a href=""mailto:3219999@piterra.ru"">3219999@piterra.ru</a></p>";;16-я линия В.О., д. 93;;;"ООО ""Питерра""";Центральный офис;"8123198888; 88007009229";3198888@piterra.ru;shop@piterra.ru;www.piterra.ru;10:00 - 18:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;Выходной;Выходной;Нет;;59.945903057828,30.258768203704;3196;;;
3198;"Санкт-Петербург, Piterra Московский 111 (ООО ""Питерра"")";"<p><strong>PITERRA</strong><br />Санкт-Петербург, Московский пр., д. 111<br />(812) 321-99-99 доб. 702<br /><a href=""mailto:702@piterra.ru"">702@piterra.ru</a></p>";;Московский проспект, д. 111, 1 этаж;2 салона;;;PITERRA;8007070167;shop@piterra.ru;shop@piterra.ru;www.piterra.ru;10:00 - 20:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;10:00 - 18:00;10:00 - 18:00;Да;;59.889038,30.318761;3196;;;
3199;Санкт-Петербург, Piterra Интерио (PITERRA);"<p><strong>PITERRA</strong><br />Санкт-Петербург, Богатырский пр., д. 14,<br />ТК &laquo;Интерио&raquo;, модуль  128<br />(812) 321-99-99 доб. 703<br /><a href=""mailto:703@piterra.ru"">703@piterra.ru</a></p>";;ул. Полевая Сабировская, д. 54А, 2 этаж, секция 245;Торговый комплекс «Интерио»;;;PITERRA;8007070167;shop@piterra.ru;shop@piterra.ru;www.piterra.ru;11:00 - 21:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;11:00 - 21:00;11:00 - 21:00;Да;;59.997286794796,30.269401222232;3196;;;
3200;Санкт-Петербург, Piterra Ланской (PITERRA);"<p><strong>PITERRA</strong><br />Санкт-Петербург, ул. Студенческая, д. 10,<br />ТК &laquo;Ланской&raquo;, модуль А-1<br />(812) 321-99-99 доб.701<br /><a href=""mailto:701@piterra.ru"">701@piterra.ru</a></p>";;ул. Студенческая, д. 10, 1 этаж, Секция А-1;Торговый комплекс «Ланской»;;;PITERRA;8007070167;shop@piterra.ru;shop@piterra.ru;www.piterra.ru;10:00 - 20:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;10:00 - 20:00;10:00 - 20:00;Да;;59.9892580109,30.3277746944;3196;;;
3201;"Санкт-Петербург, Салон ""PITERRA"" (ул. Железноводская)";"<p><strong>PITERRA</strong><br />Санкт-Петербург, ул. Железноводская, д. 3, модуль 86<br />(812) 321-99-99 доб. 704<br /><a href=""mailto:704@piterra.ru"">704@piterra.ru</a></p>";;ул. Железноводская, д. 3, секция 86;Строймаркет «Василеостровский»;;ООО ПИТЕРРА;PITERRA;"8123198888; доб. 704";salongelezka@piterra.ru;shop@piterra.ru;www.piterra.ru;10:00 - 20:00;;Нет;Нет;Нет;Нет;;;;;;;;;;;Нет;;Нет;10:00 - 20:00;10:00 - 20:00;Да;;59.953101,30.259202;3196;;;
