IE_XML_ID;IE_NAME;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP109;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3559;Рязань, Вернисаж;ул. Новоселов д. 37;;;;Вернисаж;+7 4912 500510;;;;;;;Нет;;54.606366,39.816855;3189;;;
3560;Рязань, Дизайндекор ООО;проезд Яблочкова, д.6 ;;;Дизайндекор ООО;;+7 4912 950452;;;;;;;Нет;;54.608332,39.772451;3189;;;
3561;Рязань, Дом Декора;проезд Яблочкова, д.6 стр. 1;;;;Дом Декора;+7 4912 958458;;;;;;;Нет;;54.606115,39.77302;3189;;;
3562;Рязань, Интерьер;Первомайский пр-т, д. 13;;;;Интерьер;"+7 4912 217230; +7 4912 240127";;;;;;;Нет;;54.628929,39.730832;3189;;;
3563;Рязань, Классик;пр. Яблочкова, д.6 зал 5;;;;Классик;+7 4912 249357;;;;;;;Нет;;54.608332,39.772451;3189;;;
3564;Рязань, Мастер ООО;185км Окружной дороги, стр. 6;;;Мастер ООО;;+7 4912 300300;;;;;;;Нет;;54.647,39.640803;3189;;;
3565;Рязань, Мускат;ул.Введенская, д.115;;;;Мускат;+7 4912 289689;;;;;;;Нет;;54.618973,39.744927;3189;;;
3566;Рязань, Новые обои;Дзержинского д. 59;;;;Новые обои;+7 4912 966465;;;;;;;Нет;;54.620475,39.72476;3189;;;
3567;Рязань, Посадский двор;Урицкого, д. 35;;;"ООО ""Стройдизайн""";Посадский двор;+7 4912 240428;;;;;;;Нет;;54.623316,39.756731;3189;;;
3568;Рязань, Симплекс;ул. Татарская, д. 91;;;ИП Модин;Симплекс;+7 4912 951414;;;;;;;Нет;;54.6117,39.713863;3189;;;
3569;Рязань, Территория цвета;ул. Введенского, д. 91;;;;Территория цвета;+7 4912 463173;;;;;;;Нет;;;3189;;;
3570;Рязань, Экспрессия;Татарская, д. 51/15;;;Стройрегион Плюс ООО;Экспрессия;+7 4912 966186;;;;;;;Нет;;54.616268,39.72193;3189;;;
3571;Рязань, Эстет;ул. Горького д. 30;;;;Эстет;+7 4912 253878;;;;;;;Нет;;54.620824,39.752068;3189;;;
3572;Самара, ИП Гвоздовская;"ул.Дзержинского, д. 48, ТЦ ""Мегастрой""";;;ИП Гвоздовская;;+7 927 7107854;;;;;;;Нет;;53.183544,50.172157;3192;;;
3573;Самара, ИП Кокарева;"ул. Крупской, д. 1, ТЦ  ""СтройДом""";;;ИП Кокарева;;+7 927 6597475;;;;;;;Нет;;53.180182,50.075175;3192;;;
3574;Самара, ИП Немченко;ул. Ю.Гагарина, д. 88;;;ИП Немченко;;+7 846 2641435;;;;;;;Нет;;53.201294,50.200553;3192;;;
3575;Самара, ИП Шибашева;"ул. Московское шоссе, 4К15, ТЦ ""Скала""";;;ИП Шибашева;;+7 917 1441561;;;;;;;Нет;;53.203527,50.14696;3192;;;
3576;Самара, ИП Шмонин;"ул. Красных Коммунаров, д. 2А, ТУ ""На Птичке""";;;ИП Шмонин;;+7 905 0176874;;;;;;;Нет;;53.204158,50.239181;3192;;;
3577;"Самара, ООО ""Арт-Декор""";ул. Коростелевых братьев, д. 83, оф. 4;;;"ООО ""Арт-Декор""";;+7 846 3726807;;;;;;;Нет;;53.193844,50.114009;3192;;;
3578;"Самара, ООО ""АртСтрой""";ул. Ново-Садовая, д. 6;;;"ООО ""АртСтрой""";;+7 846 3372233;;;;;;;Нет;;53.206472,50.125723;3192;;;
3579;"Самара, ООО ""Бизнес Альянс""";ул. Ново-Вокзальная, д. 189А, оф. 12;;;"ООО ""Бизнес Альянс""";;+7 846 2440892;;;;;;;Нет;;53.234675,50.222885;3192;;;
3580;"Самара, ООО ""Самарский Декор""";"ул. Запорожская, д. 19, ТЦ  ""Муравейник""";;;"ООО ""Самарский Декор""";;+7 846 2673328;;;;;;;Нет;;53.203926,50.224044;3192;;;
3581;"Самара, ООО ""Цунами-С""";ул. Ново-Садовая, д. 139;;;"ООО ""Цунами-С""";;+7 846 2766025;;;;;;;Нет;;53.214113,50.145855;3192;;;
3582;Санкт-Петербург, Альфа-Декор;Комендантский пр-т, д. 4А;;;Альфа-декор;;7 812 4935889;;shop@piterra.ru;;;;;Нет;;60.00227,30.264763;3196;;;
3583;"Санкт-Петербург, ББК ""Дизайн-Проект""";"Ленинский пр. д. 140, ТВЦ ""Загородный дом"", пав. 319";;;"ББК ""Дизайн-Проект""";;+7 812 6032931;;shop@piterra.ru;www.bbk-design.ru;;;;Нет;;59.852294,30.284894;3196;;;
3584;Санкт-Петербург, Дом Лаверна;Гражданский пр., д. 13;;;;Дом Лаверна;+7 812 3295661;;shop@piterra.ru;;;;;Нет;;60.001878,30.387482;3196;;;
3585;Санкт-Петербург, Дом Лаверна;ул. Академика Павлова, д. 5, лит. В, ТЦ «RIVER HOUSE»;;;;Дом Лаверна;+7 812 4382414;;shop@piterra.ru;;;;;Нет;;59.977323,30.317692;3196;;;
3586;Санкт-Петербург, Дом Лаверна;Санкт-Петербург, Ветеранов пр., 87;;;;Дом Лаверна;+7 812 3271711;;shop@piterra.ru;;;;;Нет;;59.835705,30.220182;3196;;;
3587;Санкт-Петербург, Дом Лаверна;"Дальневосточный пр., д. 14, ТК ""Мебельвуд""";;;;Дом Лаверна;+7 812 3851029;;shop@piterra.ru;;;;;Нет;;59.91042,30.447741;3196;;;
3588;Санкт-Петербург, Дом Лаверна;Гагарина, пр., 12;;;;Дом Лаверна;+7 812 3279409;;shop@piterra.ru;;;;;Нет;;59.862565,30.338389;3196;;;
3589;"Санкт-Петербург, Салон ""PITERRA"" (ул. Уральская)";ул. Уральская, д. 13;;;;"Салон ""PITERRA"" (ул. Уральская)";+7 812 3191319;3212522@piterrahome.ru;shop@piterra.ru;www.piterra.ru;;;;Нет;;59.953164,30.263011;3196;;;
3591;"Сарапул, Салон ""Элит-Декор""";ул. Раскольникова, д. 115;;;;"Салон ""Элит-Декор""";+7 34147 47173;;;;;;;Нет;;56.476498,53.817503;3590;;;
3592;"Саратов, ""Велес""";ул. Первомайская, д. 37/45;;;;"""Велес""";+7 8452 264104;;;;;;;Нет;;51.529702,46.046501;3194;;;
3593;"Саратов, Магазин ""Ассорти""";ул. Танкистов, д.37;;;;"Магазин ""Ассорти""";"+7 8452 437203; +7 8452 437205";;;;;;;Нет;;51.55096,46.017359;3194;;;
3594;"Саратов, Магазин ""Ваши двери""";ул. Симбирская, д.7;;;;"Магазин ""Ваши двери""";+7 8452 215138;;;;;;;Нет;;51.537489,46.031283;3194;;;
3595;"Саратов, Магазин ""Керамакс""";ул. Мичурина, д. 82-84;;;;"Магазин ""Керамакс""";+7 8452 492904;;;;;;;Нет;;51.526228,46.023674;3194;;;
3596;"Саратов, Магазин ""Мир паркета""";ул. Кутякова, д. 108;;;;"Магазин ""Мир паркета""";+7 8452 685685;;;;;;;Нет;;51.539545,46.019434;3194;;;
3597;"Саратов, Магазин ""Мозаика""";ул. Чернышевского, д. 223/231;;;;"Магазин ""Мозаика""";+7 8452 439598;;;;;;;Нет;;51.530044,46.053966;3194;;;
3598;"Саратов, Магазин ""Хозяин""";ул. Танкистов, д. 5/7;;;;"Магазин ""Хозяин""";+7 8452 700748;;;;;;;Нет;;51.547533,46.015697;3194;;;
3599;"Саратов, Салон ""Делюкс""";ул. Чернышевского, д. 145;;;;"Салон ""Делюкс""";+7 8452 224682;;;;;;;Нет;;51.522451,46.029864;3194;;;
3600;"Саратов, Салон ""Клондайк""";ул. Рахова, д. 171/179;;;;"Салон ""Клондайк""";+7 8452 255400;;;;;;;Нет;;51.540548,46.018797;3194;;;
3601;"Саратов, Салон ""Премиум Декор""";ул. Зарубина, д. 150;;;;"Салон ""Премиум Декор""";"+7 8452 214441; +7 8452 214443";;;;;;;Нет;;51.54252,46.015401;3194;;;
3603;Балашов,ул. Карла Маркса, (ИП Вставская Н. Г.);ул. Карла Маркса, д.39;;;ИП Вставская Наталья Григорьевна;;+7 960 3415929;;;;;;;Нет;;51.551397,43.148104;3602;;;
3605;Маркс, ИП Мартышов Алексей Викторович;проспект Ленина, д. 27;;;ИП Мартышов Алексей Викторович;;+7 84567 51641;;;;;;;Нет;;;3604;;;
3607;Энгельс, Европласт;ул. Полиграфическая, д. 186;;;;;+7 8453 555712;;;;;;;Нет;;51.486252,46.132263;3606;;;
3608;Смоленск, Европласт;Ново-Киевский переулок, д. 4-В;;;;;"+7 481 2625019; +7 481 2649757";zur-70@yandex.ru;;;;;;Нет;;54.767492,32.044802;3338;;;
3609;Тамбов, ИП Дудник И.П.;ул. Советская, д. 191А;;;ИП Дудник И.П.;;;;;;;;;Нет;;52.753367,41.449651;3211;;;
3610;"Тамбов, ООО ""Мастерская дизайна и рекламы""";ул. Советская, д.109А;;;"ООО ""Мастерская дизайна и рекламы""";;+7 4752 700915;;;;;;;Нет;;52.731102,41.454196;3211;;;
3611;"Тамбов, Салон ""Декорация""";ул. Интернациональная, д. 30 А, 2 этаж, офис 4;;;ИП Болотина  Е.В.;"Салон ""Декорация""";+7 910 7527525;;;;;;;Нет;;52.720499,41.44983;3211;;;
3612;Тамбов, Салон Декора;ул. Н. Вирты, д. 201;;;;Салон Декора;+7 902 7228837;;;;;;;Нет;;52.758697,41.414032;3211;;;
3613;Тамбов, Строй Град;ул. Киквидзе, д. 69Б;;;ИП Симонова Г.М.;Строй Град;+7 915 8680070;;;;;;;Нет;;52.722108,41.388161;3211;;;
3614;"Тамбов, ТД ""Интерьер""";ул. Коммунальная, д. 21А;;;;"ТД ""Интерьер""";+7 953 1254322;;;;;;;Нет;;52.723205,41.446785;3211;;;
3615;"Тамбов, Магазин ""Decobuilt""";ул. Мичуринская, д. 215;;;;"Магазин ""Decobuilt""";"+7 4752 379595; +7 920 2399595";info@decobuilt.ru;;;;;;Нет;;52.771911,41.388224;3211;;;
3617;"Тобольск, Магазин ""Уют""";пер. Рощинский, д. 68;;;ИП Дергоусов С.В.;"Магазин ""Уют""";"+7 3456 257236; +7 3456 240773";svet-krep@mail.ru;;;;;;Нет;;58.206098,68.276597;3616;;;
3618;"Тобольск, Стройцентр ""Уют""";6 микрорайон, стр. 28Б;;;ИП Дергоусов С.В.;"Стройцентр ""Уют""";"+7 3456 229917; +7 3456 241970";svet-krep@mail.ru;;;;;;Нет;;58.222899,68.272599;3616;;;
3619;"Томск, Магазин ""Болартс-Строй""";ул. Елизаровых, д. 2а;;;"ООО ""Колорит""";"Магазин ""Болартс-Строй""";+7 3822 716700;;;;;;;Нет;;56.456533,84.977006;3215;;;
3620;"Томск, Магазин ""Бэст Керамикс""";ул. Тимакова, д. 21;;;"ЗАО ""Нева Том""";"Магазин ""Бэст Керамикс""";+7 3822 696911;;;;;;;Нет;;56.460477,84.945816;3215;;;
3621;"Томск, Магазин ""Галерея Обоев""";ул. Карла Маркса, д. 3;;;ИП Гринчишина М.В;"Магазин ""Галерея Обоев"" ";+7 3822 514949;;;;;;;Нет;;56.489084,84.945645;3215;;;
3622;"Томск, Магазин ""ЕвроДекор""";ул. Алтайская, д. 10;;;ИП Мезенцев Евгений Валерьевич;"Магазин ""ЕвроДекор""";+7 3822 469679;;;;;;;Нет;;56.480819,84.96426;3215;;;
3623;"Томск, Магазин ""ЕвроДизайн""";пр. Фрунзе, д. 40;;;ИП Заварзина Т.В.;"Магазин ""ЕвроДизайн""";+7 3822 534886;;;;;;;Нет;;56.476498,84.963342;3215;;;
3624;"Томск, Магазин салон ""0М"" и ""Ом-Декор""";"пр. Фрунзе д. 96; ул. Киевская д. 30";;;"ООО ""Эллекс""";"Магазин салон ""0М"" и ""Ом-Декор"" ";+7 3822 262206;;;;;;;Нет;;56.476443,84.974984;3215;;;
3625;"Томск, Магазин-салон ""Интерьерум""";пр. Комсомольский, д. 37;;;"ООО ""Интерьерум""";"Магазин-салон ""Интерьерум""";+7 3822 447056;;;;;;;Нет;;56.482021,84.980904;3215;;;
3626;"Томск, Магазин-салон ""Компания Дельта""";ул. Косарева, д. 33;;;ИП Тимофеев В.Ю.;"Магазин-салон ""Компания Дельта""";+7 3822 564618;;;;;;;Нет;;56.457801,84.973799;3215;;;
3627;"Томск, Магазин-салон ""Панорама""";пр. Комсомольский, д. 61;;;ИП Толкачев А.А.;"Магазин-салон ""Панорама""";+7 3822 523731;;;;;;;Нет;;56.473555,84.981093;3215;;;
3628;"Томск, Магазин-салон ""Стильстрой""";ул. Фёдора Лыткина, д. 14/1;;;"ООО ""Стильстрой""";"Магазин-салон ""Стильстрой""";+7 3822 413941;;;;;;;Нет;;56.451837,84.972837;3215;;;
3629;"Томск, Магазин-салон ""СтройДизайн""";пр. Комсомольский, д. 37;;;"ООО ""СтройДизайн""";"Магазин-салон ""СтройДизайн""";+7 3822 201103;;;;;;;Нет;;56.482021,84.980904;3215;;;
3630;"Томск, Магазины ""Новосёл""";ул.Сибирская, д. 111Б;;;"ООО ""Центр-купе""";"Магазины ""Новосёл""";+7 3822 456125;;;;;;;Нет;;56.48213,85.00692;3215;;;
3631;"Томск, ООО ""Агентство маркетинговых коммуникаций""";ул. Красноармейская, д.18;;;"ООО ""Агентство маркетинговых коммуникаций""";;+7 3822 200525;;;;;;;Нет;;56.478044,84.966477;3215;;;
3632;"Томск, ООО ""Амалто""";;;;"ООО ""Амалто""";;;;;;;;;Нет;;;3215;;;
3633;"Томск, ООО ""Астарта""";ул. Советская, д. 110;;;"ООО ""Астарта""";;+7 3822 423792;;;;;;;Нет;;56.456901,84.954404;3215;;;
3634;"Томск, ООО ""Интерьер-профи""";;;;"ООО ""Интерьер-профи""";;;;;;;;;Нет;;;3215;;;
3635;"Томск, ООО ""Наутилус""";пр. Фрунзе, д. 96;;;"ООО ""Наутилус""";;+7 3822 550160;;;;;;;Нет;;56.476443,84.974984;3215;;;
3636;"Томск, ООО ""Паводок""";;;;"ООО ""Паводок""";;;;;;;;;Нет;;;3215;;;
3637;"Томск, ООО ""Томская Строительно Сервисная Компания""";;;;"ООО ""Томская Строительно Сервисная Компания""";;;;;;;;;Нет;;;3215;;;
3638;"Томск, ООО ""Фирма Композит""";;;;"ООО ""Фирма Композит""";;;;;;;;;Нет;;;3215;;;
3639;"Томск, ООО ""Центр строительных технологий""";;;;"ООО ""Центр строительных технологий""";;;;;;;;;Нет;;;3215;;;
3640;"Тюмень, Салон ""Архитектурный Декор"" в ТЦ ""Премьер Дом""";"ул. Мельникайте,104, ТЦ ""Премьер Дом""";;;;;"+7(3452)595409; +7(3452)753332";galant-pg@mail.ru;;www.decor-ad.ru;;;;Нет;;57.134057,65.563011;3220;;;
3641;"Тюмень, Салон ""Архитектурный Декор"" в ТЦ ""Орион""";"ул. Федюнинского, 43, ТЦ ""Орион"", пав. 42";;;;;+7(3452)546226;546226-orion@mail.ru;;www.decor-ad.ru;;;;Нет;;57.111898,65.545898;3220;;;
3642;"Тюмень, ул. 50 лет ВЛКСМ, 13, Салон интерьерных материалов ""ГАЛЛА""";ул. 50 лет ВЛКСМ, 13;;;;;"+7(3452)595745; +7(3452)595746";galla595745@mail.ru;;www.decor-ad.ru;;;;Нет;;57.1417,65.541496;3220;;;
3643;"Улан-Удэ, Гипермаркет ""СМИТ""";ул. Жердева, д.8а;;;;"Гипермаркет ""СМИТ""";+7 301 2297800 (многоканальный);www.tgsmit.ru;;;;;;Нет;;51.813801,107.633002;3275;;;
3645;"Мансийск, Салон интерьера ""Декор Стайл""";ул. Чехова, д. 82;;;ИП Иванов Р.А.;"Салон интерьера ""Декор Стайл""";"+7 3467 394200; +7 3467 337755";decorst@mail.ru;;;;;;Нет;;61.004401,69.055598;3644;;;
3646;"Ханты-Мансийск, Магазин ""Дом обоев""";ул. Чехова, д. 82;;;ИП Гладков А.В.;"Магазин ""Дом обоев""";+7 3467 328509;e-s-04@mail.ru;;;;;;Нет;;61.004401,69.055598;3644;;;
3647;"Ханты-Мансийск, Магазин ""Перестройка""";ул. Светлая, д. 11;;;ИП Иванов Р.А.;"Магазин ""Перестройка""";"+7 3467 394200; +7 3467 337755";decorst@mail.ru;;;;;;Нет;;61.015298,69.0372;3644;;;
3648;"Ханты-Мансийск, Магазин ""Стройцентр""";ул. Промышленная, д. 13;;;ИП Волкова Г.А.;"Магазин ""Стройцентр""";+7 3467 335288;stroycentrM@yandex.ru;;;;;;Нет;;61.003201,68.997899;3644;;;
3649;Чита,;ул. Ингодинская, д. 11;;;;;+7 3022 268717;;;;;;;Нет;пн - cб: 10 - 18;52.025147,113.517803;3235;;;
3650;Чита,;ул. Курнатовского, д. 25, р.Город мастеров, пав. 47;;;;;+7 3022 267484;;;;;;;Нет;пн - вс: 10 - 19;52.03799,113.495013;3235;;;
3651;Чита,;ул. Курнатовского, д. 25, р.Город мастеров, пав. 96;;;;;+7 3022 267484;;;;;;;Нет;пн - вс: 10 - 19;52.03799,113.495013;3235;;;
3652;Чита,;ул. Чкалова, д. 1А, р.Стройград, пав.11;;;;;+7 3022 311306;;;;;;;Нет;пн - вс: 10 - 19;52.026083,113.532409;3235;;;
3653;Чита,;ул. Вокзальная, д. 3, р.МегаСтрой пав. 32;;;;;+7 3022 312979;;;;;;;Нет;пн - вс: 10 - 19;52.019987,113.483649;3235;;;
3654;Чита,;мкр.Геофизический, р.Солнечный пав. 11;;;;;+7 3022 457364;;;;;;;Нет;пн - вс: 10 - 19;;3235;;;
3655;Ярославль, Exclusive Interior;ул. Свободы, д. 2;;;;Exclusive Interior;+7 4852 982000;;;;;;;Нет;;57.625701,39.883303;3237;;;
3656;Ярославль, Fran Studio;ул. Советская, д. 16;;;;Fran Studio;+7 4852 745215;;;;;;;Нет;;57.633416,39.88598;3237;;;
3657;Ярославль, Rossetti;пр-т Толбухина, 8/75;;;;Rossetti;+7 4852 729914;;;;;;;Нет;;57.620515,39.858995;3237;;;
3658;Ярославль, Wood Line;ул. Некрасова, д. 37А;;;;Wood Line;+7 4852 585890;;;;;;;Нет;;57.632057,39.874464;3237;;;
3659;Ярославль, Арт проект;пр-т Ленина, д. 6;;;;Арт прект;+7 4852 956535;;;;;;;Нет;;57.642261,39.879234;3237;;;
3660;Ярославль, Архидея;ул. Титова, д. 20;;;;Архидея;"+7 4852 588678; +7 4852 906767";;;;;;;Нет;;57.582412,39.831443;3237;;;
3661;Ярославль, Ванные комнаты;Угличская улица, д. 12б;;;;Ванные комнаты;+7 4852 585960;;;;;;;Нет;;57.629137,39.855464;3237;;;
3662;Ярославль, диз. Студия Лестис;ул. Свободы, д. 71а;;;;диз. Студия Лестис;+7 4852 587333;;;;;;;Нет;;57.625441,39.864169;3237;;;
3663;Ярославль, диз. Студия Линия;ул. Полушкина роща, д. 9;;;;диз. Студия Линия;+7 4852 780762;;;;;;;Нет;;57.651904,39.871778;3237;;;
3664;Ярославль, Интерьер плюс;ул. Полушкина роща, д.  9;;;;Интерьер плюс;+7 4852 939307;;;;;;;Нет;;57.651904,39.871778;3237;;;
3665;Ярославль, Немецкий дом;ул. Вспольинское поле, д. 9;;;;Немецкий дом;+7 4852 218994;;;;;;;Нет;;57.618467,39.839286;3237;;;
3666;Ярославль, Стройтекс;пр-т Толбухина, д. 24;;;;Стройтекс;+7 4852 200742;;;;;;;Нет;;57.622501,39.858501;3237;;;
3667;Ярославль, студия Ампир декор;ул. Свободы, д. 24;;;;студия Ампир декор;+7 4852 259994;;;;;;;Нет;;57.625716,39.878021;3237;;;
3668;Ярославль, студия М-Густо;ул. Володарского, д. 53/2;;;;студия М-Густо;+7 4852 255640;;;;;;;Нет;;57.627764,39.86231;3237;;;
3669;Ярославль, ТД Эстет;ул. Чкалова, д. 2;;;;ТД Эстет;+7 4852 795724;;;;;;;Нет;;57.637887,39.857881;3237;;;
3672;"Ташкент, Магазин ""Empire Decor interiors""";ул. Тараса Шевченко, д. 42;;;;"Магазин ""Empire Decor interiors""";+998 71 2550117;info@empiredecor.uz;;;;;;Нет;;41.2959798173,69.2817050053;3671;;;
3673;"Ташкент, Магазин ""Milan""";ул. Уста-Ширин, д. 134;;;;"Магазин ""Milan""";+998 71 2480117;info@empiredecor.uz;;;;;;Нет;;41.3479787114,69.2651535685;3671;;;
3674;"Москва, Фирменный салон ""Европласт"" в ТВЦ ""Каширский двор""";"Каширское ш, д. 19, корп. 2, первый этаж, магазин 1-49 ""Европласт""";;;;"Фирменный салон ""Европласт""";"+7 495 730 41 75; +7 495 981 90 45";"kdvor@decor-evroplast.ru;  kdvor1@decor-evroplast.ru";;evroplast.ru;;;;Нет;Ежедневно с  9:00  до 21:00;55.664,37.634;3109;;;
3675;"Москва, Салон ""Лепнина-Фрески"", магазин ""Европласт"" в ТК ""Город"" (ИП Алекперов В.Г.)";"ш. Энтузиастов, д.12/2, ТК ""Город"", 3-й этаж.";;;ИП Алекперов В.Г.;"Салон ""Лепнина-Фрески"", магазин ""Европласт""";+7 916 058 00 11;decorru@yandex.ru;;www.1decor.ru;;;;Нет;Ежедневно: 10:00 - 22:00;55.7477356527,37.706964665;3109;;;
3676;"Москва, ООО ""Сити-Декор"" м.Волгоградский пр-т в ТВК ""Метр Квадратный""";"Волгоградский пр-т, д. 32 корп. 25 ТВК ""Метр Квадратный"" 2-ой этаж пав.53-67, 1-ый этаж пав.22";;;ИП Алекперов В.Г.;;"+7 965 2511869; +7 495 6693547; +7 495 6485067";"metr@decolepnina.ru; city-decor@yandex.ru";;;;;;Нет;;55.721,37.699;3109;;;
3677;"Ярославль, Магазин ""Элит Интерьер"" (ИП Алекперов В.Г.)";ул. Трефолева, д. 15;;;ИП Алекперов В.Г.;"Магазин ""Элит Интерьер""";+7 4852 662393;;;;;;;Нет;;57.627783,39.888594;3237;;;
3679;"Бельцы, магазин ""Elita Décor"", ул. Михай Витязул, (ИП Алекперов В.Г.)";ул. Михай Витязул, д. 56;;;ИП Алекперов В.Г.;"Магазин ""Elita Decor""";"+373 231 222 88; +373 681 777 91";decorru@yandex.ru;;www.elit-interier.ru;;;;Нет;;47.7666260166,27.9221971587;3678;;;
3680;Ташкент, Паркентский;ул. паркенская (торговые ряды) 12\3;;;;;+99890 954 02 02;info@empiredecor.uz;;;;;;Нет;;41.3147386417,69.3233898815;3671;;;
3681;Ташкент, Milan;ул. Уста-Ширин 134;;;;Milan;+99871 248 01 17;info@empiredecor.uz;;;;;;Нет;;;3671;;;
3682;Ташкент, Обои Центр (ЧП Судьина);"Ташкентская малая кольцевая дорога, Торговый комплекс ""BEK TOP'I"" маг. 20\35";;;ЧП Судьина;Обои Центр;+99890 960 52 00;info@empiredecor.uz;;;;;;Нет;;41.355242897,69.2525332469;3671;;;
3684;"Адлер, Магазин ""Лепные декоры"" (ИП Гредина А.В.)";ул. Демократическая, д 38А, 2й этаж;;;ИП Гредина А.В. ;"Магазин ""Лепные декоры""";"+7 964 9094261; +7 961 5258297";adler@l-decor.ru ;adler@l-decor.ru ;www.l-decor.ru;;;;Нет;Ежедневно: 09:00-18:00;43.4240782702,39.9249093644;3683;;;
3686;"Армавир, Магазин ""Лепные декоры"" по ул. Мира";ул. Мира д. 48;;;ИП Гредина А.В. ;"Магазин ""Лепные декоры""";"+7 961 525 73 75; +7 6137 3 74 31";armavir@l-décor.ru;;www.l-décor.ru;;;;Нет;Пн-сб: 08:00-18:00, сб: 09:00-16:00, вс: выходной;44.988699,41.140298;3685;;;
3688;"Актау, Магазин ""Art Comfort"", 29А микрорайон";"29А микрорайон, строительный рынок ""САК"", крытый павильон, бутик №36, магазин Art Comfort";;;;"Магазин ""Art Comfort""";"+7 729 234 46 14; +7 707 734 46 14";info@artcomfort.kz;;www.artcomfort.kz;;;;Нет;;43.674851697,51.1703285952;3687;;;
3690;"Уральск, ТОО ""Арт Декор Уральск""";ул. Айтиева 68;;;"ТОО ""Арт Декор Уральск""";"Магазин ""Арт Декор""";"+7 705 514 33 07; +7 778 952 12 07";;;;;;;Нет;;;3689;;;
3692;"Актобе, РИА ""Престиж"", проспект А.Молдагуловой 58 Б1";проспект А.Молдагуловой 58 Б1;;;;;"+7 7132 55 94 51; +7 700 967 74 72";artdekor-co@rambler.ru;;;;;;Нет;;50.2893132702,57.1630500173;3691;;;
3693;Баку, ул. Зия Буниятова (ИП Алекперов В.Г.);ул. Зия Буниятова, д. 90;;;ИП Алекперов В.Г.;;+994 50 3556666;;;;;;;Нет;;40.41310395,49.84651566;3287;;;
3694;"Баку, Салон ""Elit Interior"", пр. Ахмед Аджабли";ул. Prospekt Axmeda Radjebli, 52А;;;ИП Алекперов В.Г.;"Салон ""Elit Interior""";+7 994 55 2225151;;;www.elit-interier.ru;;;;Нет;без выходных;40.40638475,49.86635864;3287;;;
3695;"Баку, Салон ""Elit Interior"",  пр. Хатаи (ИП Алекперов В.Г.)";ул. Prospekt Xatai, 26;;;ИП Алекперов В.Г.;"Салон ""Elit Interior""";+7 994 50 3556666;;;www.elit-interier.ru;;;;Нет;без выходных;40.38976973,49.86020565;3287;;;
3697;"Новокузнецк, Салон ""Линия Декора""";пр. Кирова, д. 5;;;;;+7 3843 740045;evroplast_nvkz@mail.ru;;;;;;Нет;;53.758074,87.109525;3696;;;
3698;"Новокузнецк, Салон ""Обнови обои""";пр. Курако, д. 24;;;ИП Архипова Т.В.;"Салон ""Обнови обои""";+7 3843 749464;;;;;;;Нет;;53.756653,87.106651;3696;;;
3699;"Кострома, Салон декоративных покрытий ""KADORO""";ул. Ерохова, д.3А, 2 эт.;;;;"Салон декоративных покрытий ""KADORO""";"+7 953 6419338; +7 4942 470282";;lepnina44@gmail.com;;;;;Нет;;57.78235,40.908928;3316;;;
3700;"Кострома, Студия дизайна ""NeoHouse""";ул. Никитская, д. 15, пом. 88;;;;"Студия дизайна ""NeoHouse""";"+7 4942 472581; +7 4942 472582";;lepnina44@gmail.com;;;;;Нет;;57.7636363306,40.9486885509;3316;;;
3701;"Кострома, Салон-магазин ""Импрессио""";ул. Советская, д. 25/18Б;;;ИП Друзькина Л. В.;"Салон-магазин ""Импрессио""";"+7 4942 310341; +7 4942 314453";;lepnina44@gmail.com;;;;;Нет;;57.764975,40.935248;3316;;;
3702;"Кострома, Отдел керамической плитки ""Альфа-Керамика""";"ул. Галичская, д. 108 ТЦ ""Стометровка-стройматериалы""";;;;"Отдел керамической плитки ""Альфа-Керамика""";"+7 4942 639665; +7 901 1979665";;lepnina44@gmail.com;;;;;Нет;;57.779403,40.968127;3316;;;
3703;"Кострома, Магазин ""ЕврДом""";ул. Советская, д. 109;;;ИП Попова А. Е.;"Магазин ""ЕврДом""";+7 4942 325525;;lepnina44@gmail.com;;;;;Нет;;57.7592275925,40.9650699153;3316;;;
3704;"Кострома, Магазин ""Светлячок""";"мк/р-он Давыдоский-1, д. 2А ТЦ ""Манго""";;;;"Магазин ""Светлячок""";+7 4942 630490;;lepnina44@gmail.com;;;;;Нет;;57.739993,41.004095;3316;;;
3705;"Кострома, Салон ""Кредо""";"г. Шарья, ул. Ленина, д.83 ТЦ ""Каскад""";;;;"Салон ""Кредо""";+7 910 9540404;;lepnina44@gmail.com;;;;;Нет;;58.3753,45.497702;6150;;;
3706;"Уфа, Салон ""Розет"" в ТД ""Арета""";"Большая Гражданская, д. 2, корп.Б, ТД ""Арета""";;;;"Салон ""Розет"" ";+7 347 2230522;rozetufa@gmail.com;;www.ufa-rozet.ru;;;;Нет;;54.753,55.982;3223;;;
3708;"Мурманск, ООО ""СтройСтудия""";пр. Ленина, 27А;;;"ООО ""СтройСтудия""";;"+7 8152 69 07 82; +7 8152 75 21 90";;;;;;;Нет;;68.954622,33.077406;3707;;;
