IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP360;IP_PROP361
64808;1077;;;[HTML]Какая длинна у элемента 4.87.033;[HTML]Добрый день, Сергей. Это арочной элемент, вас интересует длина четверти окружности данного элемента, если да то 1340 мм (размер справочный)
64819;1078;;;[HTML]Необходимы условия  оптовых поставок материала для юр.лица.;[HTML]Добрый день, Виталий.<br/>в ближайшее время с Вами свяжется наш представитель. <br/><br/>
64844;1075;;;[HTML]не соответствуют рисунку в 2D если посмотреть в каталог.;
64849;1075;;;[HTML]не соответствуют рисунку в 2D если посмотреть в каталог.;[HTML]Добрый день.<br/>Благодарим за ваш комментарий. Мы внесем правки в модель. 
64862;1079;;;[HTML]У вас есть 3д модели наружного декора для архикада? ;
64879;1080;;;[HTML]Интересует балюстрада на фасад. Оконные обрамления в здании сделаны из камня. Возможно ли сделать балюстраду в цвет камня? И фактуру?;[HTML]Добрый день, Илья. Ознакомится с ассортиментом балюстрады вы можете здесь https://evroplast.ru/catalogue/fasadnyj-dekor/baljustrady/komplekty-balyustrad. Мы не красим изделиям, они загрунтованы и подготовлены к окраске. Возможно сделать роспись под камень, но мы не предоставляем такую услугу.
64915;1081;;;[HTML]3d модель в разрешении .max  артикул 1.50.110 не соответствует размерам, указанным в описании. В модели высота 192 мм, ширина 162 мм, в описании - наоборот. Уточните, пожалуйста, размер карниза.;[HTML]Добрый день, Ольга. Верный размер <br/>Длина детали<br/>2000 мм<br/>Ширина по потолку<br/>192 мм<br/>Высота по стене<br/>162 мм<br/>Радиус изгиба выпуклый<br/>4500 мм<br/>Радиус изгиба вогнутый<br/>4000 мм
64938;1082;;;[HTML]Добрый день! У широкого плинтуса через год:1) пошли трещины по линии монтажа, <br/>2)также по швам соединения между плинтусами.<br/>Как правильно исправить ситуацию в обоих случаях?  Как в 1 случае укрепить плинтуса, которые начали отщелкиваться?;[HTML]<br/>РЕКОМЕНДАЦИИ<br/>по устранению дефектов, связанных с нарушением технологии монтажа<br/>декоративного декора.<br/><br/>1. Зарежьте стыки с помощью ножовки или с помощью реноватора (например такого Реноватор HAMMER ACD122GLi) это очень удобно до толщины 2-3мм.<br/><br/>2.  При помощи воздушного компрессора или ручным насосом очистите срезы от пыли и удалите из стыка гадость которую туда ранее забили.<br/><br/>3.  Нанесите в подготовленный шов стыковочный клей, ВАЖНО чтобы клей заполнял всю торцевую поверхность шва, невкоем случае не экономить. Используется стыковочный клей Европласт(Черная упаковка https://evroplast.ru/catalogue/interernyj-dekor/klei-90#  )<br/><br/>4.  Не дожидаясь высыхания стыковочного клея, с лицевой поверхности декора при помощи шпателя удалите излишки выступившего клея разглаживая равномерно стыковочный клей Европласт по всей длине реставрируемого шва.<br/>Далее, опять же не дожидаясь высыхания клея с помощью тканевого полотенца пропитанным растворителем или ацетоном очистите лицевую поверхность декора, убирая тем самым остатки стыковочного клея. (стыковочный клей выступать на поверхность больше не будет)<br/><br/>5.  После полного высыхания стыковочного клея Европласт (24 часа)  средней наждачной бумагой необходимо зачистить шов не боясь снимая верхний слой заводского грунта.<br/><br/>6.  Мелко зернистой шпаклевкой (Макси, Дюфа, шитрок…) зашпаклевать зачищенный шов, после высыхания снова отшлифуйте мелкозернистой наждачной бумагой. <br/><br/>7. Прогрунтуйте зачищенные швы и изделие готово к покраске!!! <br/><br/>Все просто. После правильной реставрации как описано выше стыки не когда больше не разойдутся и швы заметны не будут.<br/><br/>С уважением,<br/>Чекунов Александр Владимирович<br/>Начальник сервисного отдела<br/>+7(499) 755-85-85 доб. 233<br/>+7(926) 571-66-08<br/>A.Chekunov@deсor-evroplast.ru<br/>www.evroplast.ru<br/>
64950;1083;;;[HTML]Добрый вечер нужно срочно купить у Вас арочное обрамление Европласт - 4.87.033 и наличник Европласт - 4.84.003 4 шт по 2,5 мп;
64971;1084;;;[HTML]Здравствуйте. Гибкие плинтуса только белые? Нужен цвет венге;[HTML]Добрый день, Алексей. Да, только белые но вы можете их окрасить в любой цвет.
65020;1085;;;[HTML]Здравствуйте, можно ли молдинг 1.51.363 использовать в качестве плинтуса?;[HTML]Добрый день, Вячеслав. Да, можно.
65062;1086;;;[HTML]Подскажите, пожалуйста, можно ли оплатить заказ как юрлицо?;
65158;1087;;;[HTML]День добрый, возможно ли получить скидку при покупке 60 шт карнизов и 60 шт молдингов?;
65177;1086;;;[HTML]Подскажите, пожалуйста, можно ли оплатить заказ как юрлицо?;[HTML]Валентина, добрый день.<br/>Да, можно.<br/>
65178;1087;;;[HTML]День добрый, возможно ли получить скидку при покупке 60 шт карнизов и 60 шт молдингов?;[HTML]Доброго времени суток, Виктория.<br/><br/>Благодарю Вас за интерес, проявленный к декору нашей торговой марки.<br/><br/>Продажу и продвижение декора ТМ «Европласт» в регионах РФ компания ООО «Декор» осуществляет через своих официальных представителей – дилерские компании, содержащие склады с наличием продукции. <br/>По всем вопросам, связанным с декором ТМ «Европласт» в Иркутске и Иркутской  области, в т. ч. по вопросам подбора, приобретения и для получения консультаций по прочим вопросам, Вы можете обращаться к нашему официальному представителю в Иркутске, это компания ООО «Элит Декор». <br/><br/>Европласт-Иркутск<br/>ООО «Элит Декор»(Салон «Элит Декор»)<br/>Иркутск, ул. Иркутской 30-й Дивизии, д. 51<br/>Тел.: +7 (3952) 27-87-87<br/>info@elit-decor.com<br/>URL: http://www.elit-decor.com/<br/><br/>По существу Вашего вопроса. <br/>Розничные цены на декор ТМ «Европласт» в Иркутске и Иркутской области абсолютно такие же, как и в Москве, см. сайт www.evroplast.ru. При покупке/заказе нашего декора, скидки конечно же предоставляются, размер скидки зависит от суммы заказа, см. файл во вложении...<br/><br/><br/><br/>
65179;1088;;;[HTML]Здравствуйте, не могу дозвониться по указанному Телефону.;
65180;1083;;;[HTML]Добрый вечер нужно срочно купить у Вас арочное обрамление Европласт - 4.87.033 и наличник Европласт - 4.84.003 4 шт по 2,5 мп;"[HTML]Добрый день, Николай.<br/><br/>Благодарю Вас за интерес, проявленный к декору нашей торговой марки.<br/>Продажу и продвижение декора ТМ «Европласт» в регионах РФ компания ООО «Декор» осуществляет через своих официальных представителей –дилерские компании, содержащие склады с наличием продукции. <br/>По всем вопросам, связанным с декором ТМ «Европласт» в Нижнем Новгороде и Нижегородской области, в т. ч. и по вопросам приобретения, Вы можете обращаться к нашему официальному представителю, в городе Нижний Новгород, представительство «Европласт-Нижний Новгород» это салон «Избранное». <br/>Розничные цены на декор ТМ «Европласт» в Нижнем Новгороде абсолютно такие же, как и в Москве, см. сайт www.evroplast.ru<br/>ООО «Европласт-Нижний Новгород»<br/>Салон Избранное (ИП Негина О.С.), улица Белинского, д. 11/66<br/>Напротив парка Пушкина, Название крупными буквами ""Избранное""<br/>Тел.: +7 (831) 212-88-83, +7 (831) 421-38-88              evroplast@elite-nn.ru<br/>Если Вас заинтересует декор для отделки и оформления фасада, Вам помогут в выборе и подборе в:<br/>Центр Фасадного декора (ИП Негина О.С.), улица Белинского, д. 11/66, этаж цоколь<br/>Тел.: +7 (831) 212-88-83, +7 (831) 421-11-55                fasad@elite-nn.ru<br/>Время работы:<br/>Будни	- 10:00 - 19:00<br/>Суббота	- 10:00 - 19:00<br/>Воскресенье	- 10:00 - 19:00<br/>Без выходных	<br/>"
65185;1088;;;[HTML]Здравствуйте, не могу дозвониться по указанному Телефону.;"[HTML]Добрый день, Кристина.<br/><br/>Благодарю Вас за интерес, проявленный к декору нашей торговой марки.<br/>Продажу и продвижение декора ТМ «Европласт» в регионах РФ компания ООО «Декор» осуществляет через своих официальных представителей – дилерские компании, содержащие склады с наличием продукции в регионе. <br/><br/><br/>По всем вопросам, связанным с декором ТМ «Европласт» в Краснодаре и Краснодарском крае, в т. ч. по вопросам консультаций, подбора и приобретения, Вы можете обращаться к нашему официальному представителю, это компания: <br/><br/>Европласт-Краснодар<br/>Компания ""DOM&DECOR"", г. Краснодар, ул. Октябрьская, д. 181/2к1, центральный вход, 1 этаж<br/>+7 (918) 449-00-47, +7 (962) 855-15-50    salon4@dom-decor.com<br/><br/>Контактное лицо – Франк Ирина +79628530676,    krd6@dom-decor.com <br/><br/>Руководитель филиала — Дудин Владимир,    krd4@dom-decor.com <br/><br/>Время работы:<br/><br/>Будни - 09:00 - 18:00 <br/>Суббота - 09:00 - 18:00 <br/>Воскресенье - 09:00 - 18:00 <br/>Без выходных <br/><br/>URL: http://www.evroplast-krd.ru /<br/><br/>По существу Вашего вопроса.<br/><br/>Номер +7 (918) 449-00-47 доступен, я дозвонился с первого раза, попробуйте и Вы, менеджер Кристина ожидает Вашего звонка...<br/>"
65186;1079;;;[HTML]У вас есть 3д модели наружного декора для архикада? ;
65213;1089;;;[HTML]Понравилась полуколонна  за 8 689.00 RUB Мне необходимо 2 штуки. Можно ли сделать скидку 10%;
65244;1089;;;[HTML]Понравилась полуколонна  за 8 689.00 RUB Мне необходимо 2 штуки. Можно ли сделать скидку 10%;[HTML]Дмитрий, добрый день.<br/>В ближайшее время Вам позвонит менеджер и сообщит, какую скидку можно получить по данному заказу.
65247;1090;;;[HTML]Добрый день. Есть ли скидки для дизайнеров интерьера?;[HTML]Добрый день, Дмитрий.<br/>скидки есть. пришлите пожалуйста диплом и контактный телефон.<br/>
65254;1091;;;[HTML]На сайте указана цена (Карниз 1.50.253) цена  891р это цена за метр или за изделие длинной 2 метра?;[HTML]Добрый день, Роман.<br/>цена указана за изделие. длина  всех карнизов, молдингов, плинтусов - 2 м. 
65280;1092;;;[HTML]скажоте пожалуйсто в тбилиси есть у вас филиал и как с ними связаться;
65283;1093;;;[HTML]У вас на сайте не нашёл изделий с артикулом 6.50.150 и т.д.а у дилеров они есть .Вы их действительно производите?;[HTML]Добрый день, Валерий. Да, производим.
65285;1094;;;[HTML]Работаете  с юр. лицом?<br/>Хотим купить у вас карнизы. 1.50.209 =55шт.<br/>и молдинги 1.51.322 = 35шт.<br/>1.51.400 = 37шт.<br/>Спасибо;
65286;1092;;;[HTML]скажоте пожалуйсто в тбилиси есть у вас филиал и как с ними связаться;[HTML]Добрый день. В Тбилиси работает наш дилер:<br/><br/><br/>Компания ООО «Презент»<br/>Салон «STUDIO CASA»<br/>Грузия, г. Тбилиси,<br/>ул. Торнике Эристави, д.1<br/>Директор – Александр Баиндуров<br/>Тел. +995 558 11 17 11<br/>Электронный адрес: std.casa@gmail.com<br/><br/>
65287;1094;;;[HTML]Работаете  с юр. лицом?<br/>Хотим купить у вас карнизы. 1.50.209 =55шт.<br/>и молдинги 1.51.322 = 35шт.<br/>1.51.400 = 37шт.<br/>Спасибо;"[HTML]Добрый день, Алексей.<br/><br/>Благодарю Вас за интерес, проявленный к декору нашей торговой марки.<br/>Продажу и продвижение декора ТМ «Европласт» в регионах РФ компания ООО «Декор» осуществляет через своих официальных представителей – дилерские компании, содержащие склады с наличием продукции в регионе. По всем вопросам, связанным с декором ТМ «Европласт» в Рязанской области, в т. ч. по вопросам консультаций по продукции, вопросам подбора и приобретения, а также по вопросу долгосрочного сотрудничества, Вы можете обращаться к нашему официальному представителю, это компания: <br/><br/>Европласт-Рязань<br/><br/>ООО ""Зеленый коридор"" (ИП Фетисова Л.Г.)<br/><br/>салон «ПЛИТКА-ПАРКЕТ»<br/>ул. Полонского, д. 12, 1 этаж<br/>Тел.: +7 (4912) 46-00-46<br/>opt@cinti.ru<br/>Время работы:<br/>Будни - 10:00 - 19:00 <br/>Суббота - 10:00 - 19:00 <br/>Воскресенье - 10:00 - 19:00 <br/>Без выходных <br/>URL: http://http://www.cinti.ru//<br/><br/>Контактное лицо – Антоновская Ольга, +7 960 572 88 24<br/>Директор компании - Ашарин Алексей Владимирович, +7 910 901 20 21<br/><br/><br/>Вам лёгких и результативных переговоров и хорошей стройки!<br/>"
65298;1095;;;[HTML]Добрый день,подскажите на какую поверхность   (зашпаклеванную, с обоями) монтируется  полиуретановый плинтус, минимальный заказ, сколько метров ,срок выполнения заказа,спасибо.;
65307;1095;;;[HTML]Добрый день,подскажите на какую поверхность   (зашпаклеванную, с обоями) монтируется  полиуретановый плинтус, минимальный заказ, сколько метров ,срок выполнения заказа,спасибо.;"[HTML]Галина, здравствуйте! Благодарим за запрос. Ваш вопрос перенаправила официальному представителю в Екатеринбург.<br/>Архитектурный декор ТМ «Европласт» компания  ООО «Декор» продаёт и продвигает в регионах РФ через компании-партнёры.<br/>Нашим официальным дилером по Екатеринбургской области является компания ООО «Европласт-Екатеринбург». <br/>По всем вопросам сотрудничества по Екатеринбургу, прошу обратиться к нашему дилеру либо дождитесь звонка:<br/>Свердловская область<br/>Екатеринбург<br/>________________________________________<br/>Салон Европласт-Екатеринбург<br/>ИП Мельников М.Ю.<br/>Салон магазин в административном здании<br/>пер.Базовый, 47А<br/>бальшой банер ""Лепнина Европласт"" просматривается от центрального входа в Леруа Мерлен<br/>Тел.: +7 (343) 211-03-70<br/>info@evroplast-ekaterinburg.ru<br/>Время работы:<br/>Будни	- 10:00 - 19:00<br/>Суббота	- 10:00 - 18:00<br/>Воскресенье	- 10:00 - 17:00<br/>"
65329;1096;;;[HTML]доброе утро! подскажите, для огиба колоны R 300мм какой плинтус можно подобрать? выбрала https://evroplast.ru/catalogue/interernyj-dekor/plintusy/1-53-108  но, сейчас увидела, что у него R 550мм..;
65360;1097;;;[HTML]Добрый день!<br/>Можно ли у вас приобрести частному лицу продукцию лепной декор ТМ Европласт с артикулом 6.50.113 (это более дешевый аналог полиуретана)? На сайте я не нашел такого артикула.;[HTML]Добрый день,  он не представлен на сайте, но вы можете приобрести в любом магазине, выбрать магазин вы можете в разделе контакты.
65371;1098;;;[HTML]Добрый день. Интересует молдинг 1.51.363. Есть ли аналог в композите? Если да, то какова цена?<br/>;[HTML]Павел, добрый день.<br/>На все Ваши вопросы ответила Анна Белякова. Хорошего Вам дня!
65386;1099;;;[HTML]Здравствуйте! Цена за погонный метр?;[HTML]Добрый день. Цены на сайте за изделие. Длинна готового изделия - 2 метра. 
65414;1100;;;[HTML]Нужен клей монтажный.где можно купить? Интересует магазин ближайший к метро;"[HTML]Добрый день, Елена. <br/>рядом с кнопкой ""задать вопрос"" находится кнопка ""где купить"" в этом разделе можно посмотреть магазины на карте или списком.<br/>если не разберетесь пишите. Не забудьте указать станцию метро. "
65429;1101;;;[HTML]Добрый день. Хочу заказать у вал карниз потолочный арт. 1.50.177 в количестве 6 шт. Как осуществляется доставка до Северодвинска, сроки доставки, условия оплаты? Спасибо.;[HTML]Валерий, добрый день.<br/>В ближайшее время с Вами свяжется менеджер и ответит на все Ваши вопросы.
65440;1102;;;[HTML]Я хотел скачать на вашем сайте 3д модели плинтуса. Сколько времени занимает сборка? Когда придёт ссылка на скачку модели?;[HTML]Добрый день.<br/><br/>В зависимости от загруженности сайта, ссылка на скачивание придет в течении 6 часов. 
65449;1103;;;[HTML]добрый день, необходимо  уточнение по ассортименту;
65450;1103;;;[HTML]добрый день, необходимо  уточнение по ассортименту;
65453;1104;;;[HTML]Здравствуйте, потеряли один элемент наличников, на фото. Нижний левый угол. Прямоугольная деталь. Помогите найти пожалуйста. На сайте не нашел;[HTML]Добрый день, у нас к сожалению, такой детали нет.
65454;1103;;;[HTML]добрый день, необходимо  уточнение по ассортименту;[HTML]Юлия, здравствуйте.<br/>Вам позвонит менеджер и проконсультирует по ассортименту.<br/>
65475;1105;;;[HTML]Каков диаметр отверстия внутри поручня<br/>4.72.101;[HTML]Добрый день, Ольга. Диаметр отверстия внутри поручня 4.72.101 68 мм (размер справочный).<br/>
65497;1106;;;[HTML]Чем отличается карниз 1.50.105 от 6.50.105;[HTML]Руслан, добрый день. 1.50.105 из пенополиуретана, 6.50.105 из экструзионного полистирола высокой плотности.
65581;1107;;;[HTML]Добрый день.<br/>Есть ли какие то скидки на плинтуса?;[HTML]Сергей, добрый день.<br/>Скидки предоставляются на весь ассортимент, -  зависит от суммы заказа.
65603;1108;;;[HTML]Добрый день! <br/>Как крепится карниз 4.32.101 к стене?;[HTML]Добрый день, Андрей.<br/>Принцип крепления отправлен на указанную электронную почту.<br/>Спасибо.
65613;1109;;;[HTML]Добрый день! <br/>Какова стоимость монтажа ваших изделий на фасад дома?<br/>Общая стоимость фасадного декора без скидки 400000, со скидкой 320000;[HTML]Андрей, ответ оправлен Вам на электронную почту.<br/>Спасибо.
65625;1110;;;[HTML]Здравствуйте, хочу заказать плинтус под номером  1.53.108 <br/>Мне нужно 27 шт, оплатить хочу с ИП <br/>Доставка нужна по Москве Тимерязевский район Дмитровское шоссе 13 <br/>Спасибо ;[HTML]Добрый день, Анастасия.<br/>с Вами свяжется менеджер. 
65628;1111;;;[HTML]Здравствуйте, к нам заехали рабочие по установке фасадного декора европласт. Возможен ли монтаж если идут дожди и температура не поднимается выше 7 градусов. Фасад дома отделан керамической плиткой;[HTML]Добрый день, Наталья!<br/>Монтаж фасадного декора производится при среднесуточной температуре +5 градусов.<br/>При дожде монтажные работы не производятся. Либо необходимо установить навесы для защиты от попадания влаги.<br/>Спасибо.
65633;1112;;;[HTML]Добрый день! Я дизайнер. Хотела бы начать сотрудничать с вами напрямую. Это возможно в условиях небольших заказов?  Магазинов с вашими каталогами у нас много, но удобнее было бы иметь свой каталог и предлагать заказчикам ваши изделия сразу. ;"[HTML]Добрый день, Лилия.<br/><br/>Благодарю Вас за интерес, проявленный к декору нашей торговой марки.<br/><br/>Продажу и продвижение декора ТМ «Европласт» в регионах РФ компания ООО «Декор» осуществляет через своих официальных представителей –дилерские компании, содержащие склады с наличием продукции в регионе. По всем вопросам, связанным с декором ТМ «Европласт» в г. Воронеж и в Воронежской области, в т. ч. и по вопросам сотрудничества c дизайнерами, Вы можете обращаться к нашему официальному представителю, это компания: <br/>Европласт-Воронеж<br/>Салон-магазин ""Дон-Декор"" (ООО ""Дон-Декор"")<br/>улица Донбасская, д. 7 (1 этаж), тел.: +7 (4732) 52-67-74, +7 (4732) 29-04-69     <br/>www.2decor.ru, vpn@dondecor.ru<br/><br/>Салон-магазин ""Два Декора"" (ООО ""Дон-Декор"")<br/>Жилой массив ""Олимпийский"", д. 12, тел.: +7 (4732) 75-71-01<br/>www.2decor.ru, support@2decor.ru<br/><br/><br/>По Вашему запросу, в салонах компании-дилера Вам могут предоставить на безвозмездной основе, необходимую Вам для работы, фирменную рекламную продукцию Европласт: каталоги с интерьерным и фасадным декором, каталог примеров применения декора на объектах, шоу-кейс и др.<br/>"
65636;1113;;;[HTML]Добрый день! Подскажите, исходя из картинки во вложении, каким образом можно стыковать данные балки без дополнительного реза? Жду скорейшего ответа.;
65675;1114;;;"[HTML]13.05.2019 г. написал Вам письмо: <br/>Вопрос №1101<br/><br/>Добрый день. Хочу заказать у вал карниз потолочный арт. 1.50.177 в количестве 6 шт. Как осуществляется доставка до Северодвинска, сроки доставки, условия оплаты? Спасибо.<br/><br/>после чего мне отписался местный дилер:<br/>Добрый день, Валерий!<br/><br/>Благодарю Вас за интерес, проявленный к декору нашей торговой марки.                                                                                                  Мы являемся официальными представителями декора ТМ ""Европласт"" в Архангельской области.<br/><br/>Вы интересовались карнизами 1.50.177 - 6 шт. В данный момент их нет в наличии, под заказ привезем через 1-1,5 недели. Оплата в нашем офисе либо наличные, либо картой. Доставку до Северодвинска можем сделать ТК ПЭК за ваш счет или вы можете сами забрать из нашего офиса.<br/><br/>С уважением, Екатерина! arh.evroplast@inbox.ru <br/><br/>После полученного ответа попросил оформить заказ:<br/>Отлично, прощу заказать 6 шт. арт. 1.50.177.<br/><br/>На мой запрос 15.05.2019 года о состоянии заказа:<br/>Здравствуйте.<br/><br/>13.05.2019 г. просил заказать для меня карниз потолочный 6 шт. арт. 1.50.177.<br/>Сообщите, пожалуйста, сделан-ли заказ.<br/>Спасибо.<br/><br/>С уважением,<br/>-- <br/>Валерий Акилов<br/> ответа не получил.<br/><br/>Предоставьте, пожалуйста, информацию: сделан-ли заказ?<br/><br/>Спасибо.<br/>Валерий.";[HTML]Валерий, добрый день. <br/><br/>Приношу свои извинения за долгий ответ.<br/>Подскажите, пожалуйста, был ли решен Ваш вопрос. 
65691;1115;;;[HTML]добрый день! Я дизайнер, мне нужна 3д модель карниза 1,50,165;
65704;1116;;;[HTML]Доброе утро!  Мы бы хотели заказать  лепнину в интерьер, а конкретно: карнизы, молдинги и угловые элементы,  еще несколько орнаментов.<br/>Хотели бы заказать от производителя!<br/>Мы находимся в г. Усть-Каменогрск, Казахстан, у наших дилеров завышены цены. Можно сделать заказ напрямую? и  будет ли доставка в наш город?    ;[HTML]Катерина, доброе утро.<br/>К сожалению, нет доставки до городов Казахстана. Ваш вопрос перенаправила официальному представителю  в Алматы, Вам позвонят и предложат варианты решения ваших вопросов. 
65711;1115;;;[HTML]добрый день! Я дизайнер, мне нужна 3д модель карниза 1,50,165;"[HTML]Добрый день. <br/><br/>Все 3D-модели размещены в разделе ""Загрузки"" сайта evroplast.ru"
65765;1117;;;[HTML]Добрый день! Я купила потолочный карниз 1.50.177. Но оказалось, в некоторых помещениях у меня есть балки высотой 7 см. А купленный карниз 12 см. Есть ли похожий по дизайну карниз, но высотой по стене 7 см?;[HTML]Добрый день, Мария. В таком дизайне есть модель только 61мм 1.50.174. на 7 см похожего нет. Если только с рисунком 1.50.196.
65767;1118;;;[HTML]Работаете ли вы с дизайнерами. Если да, то какие условия. Заранее спасибо.;[HTML]Добрый день, Георгий. <br/>да, мы работаем с дизайнерами. С Вами свяжется менеджер в ближайшее время. 
65775;1119;;;[HTML]Добрый день <br/>Нужно договор сотрудничества ;
65789;1120;;;[HTML]здравствуйте есть у вас доставка в тбилиси ваших товаров и сколько дней нужно на доставку?  Амд это что за условная единица?;
65793;1121;;;[HTML]Добрый вечер. Когда придёт заказ если заказать? ;
65813;1121;;;[HTML]Добрый вечер. Когда придёт заказ если заказать? ;"[HTML]Карен, добрый день.<br/>Во Владивостоке есть официальный дилер с наличием товара на складе, а, если у дилера чего-то нет, то доставка осуществляется в течение 10-14 дней.<br/>Контакты дилера:<br/>салон ""Oberline""<br/>ООО ""Строй-Дом"" <br/>Адрес: ул. Русская, д. 87В, этаж 2<br/>Телефон/факс: <br/>+7 (423) 257-36-66, +7 (423) 237-77-77<br/>"
65814;1119;;;[HTML]Добрый день <br/>Нужно договор сотрудничества ;"[HTML]Добрый день, Юлия.<br/><br/>Благодарю Вас за проявленный интерес к декору нашей торговой марки.<br/>Продажу и продвижение декора ТМ «Европласт» в регионах РФ компания ООО «Декор» осуществляет через своих официальных представителей –дилерские компании, содержащие склады с наличием продукции в регионе. По всем вопросам, связанным с декором ТМ «Европласт» в Орловской области, в т. ч. и по вопросам сотрудничества и приобретения, Вы можете обращаться к нашему официальному представителю, это компания: <br/>Европласт-Орел<br/>ОАО ""База строительных товаров"" (ИП Панухник В.Н. Магазин ""ОБОИ"")<br/>ул. Городская, д. 98, 3 этаж,  в здании ""Эстетика интерьера""<br/>Тел.: +7 (4862) 71-48-01, +7 (4862) 75-07-11 info@57.leso-torg.ru          www.leso-torg.ru<br/><br/><br/>По вопросам сотрудничества Вы можете связаться с Директором по коммерции Герасимовой Еленой Витальевной<br/>т/ф (4862)75-29-25 моб. 8-920-287-76-67, egerasimova@57.leso-torg.ru<br/>"
65815;1120;;;[HTML]здравствуйте есть у вас доставка в тбилиси ваших товаров и сколько дней нужно на доставку?  Амд это что за условная единица?;
65816;1122;;;[HTML]Добрый день, подскажите пожалуйста! мне нужна полуколонна, та модель которая понравилась выше на 10см чем мне необходимо,  как то можно где то подрезать  ствол?;[HTML]Добрый день, Екатерина, для того чтобы мне сказать как подрезать ствол мне необходима модель полуколонны.
65827;1120;;;[HTML]здравствуйте есть у вас доставка в тбилиси ваших товаров и сколько дней нужно на доставку?  Амд это что за условная единица?;"[HTML]Tamta, добрый день.<br/>Доставки нет. Амд - где указана данная аббревиатура?<br/>В Тбилиси есть официальный представитель  - ООО ""Презент"", по всем вопросам сотрудничества  прошу обрататиться к дилеру, контакты ниже:<br/>Компания ООО «Презент»<br/>Салон «STUDIO CASA»<br/>Грузия, г. Тбилиси,<br/>ул. Торнике Эристави, д.1<br/>Директор – Александр Баиндуров<br/>Тел. +995 558 11 17 11<br/>Электронный адрес: std.casa@gmail.com<br/>"
65832;1114;;;"[HTML]13.05.2019 г. написал Вам письмо: <br/>Вопрос №1101<br/><br/>Добрый день. Хочу заказать у вал карниз потолочный арт. 1.50.177 в количестве 6 шт. Как осуществляется доставка до Северодвинска, сроки доставки, условия оплаты? Спасибо.<br/><br/>после чего мне отписался местный дилер:<br/>Добрый день, Валерий!<br/><br/>Благодарю Вас за интерес, проявленный к декору нашей торговой марки.                                                                                                  Мы являемся официальными представителями декора ТМ ""Европласт"" в Архангельской области.<br/><br/>Вы интересовались карнизами 1.50.177 - 6 шт. В данный момент их нет в наличии, под заказ привезем через 1-1,5 недели. Оплата в нашем офисе либо наличные, либо картой. Доставку до Северодвинска можем сделать ТК ПЭК за ваш счет или вы можете сами забрать из нашего офиса.<br/><br/>С уважением, Екатерина! arh.evroplast@inbox.ru <br/><br/>После полученного ответа попросил оформить заказ:<br/>Отлично, прощу заказать 6 шт. арт. 1.50.177.<br/><br/>На мой запрос 15.05.2019 года о состоянии заказа:<br/>Здравствуйте.<br/><br/>13.05.2019 г. просил заказать для меня карниз потолочный 6 шт. арт. 1.50.177.<br/>Сообщите, пожалуйста, сделан-ли заказ.<br/>Спасибо.<br/><br/>С уважением,<br/>-- <br/>Валерий Акилов<br/> ответа не получил.<br/><br/>Предоставьте, пожалуйста, информацию: сделан-ли заказ?<br/><br/>Спасибо.<br/>Валерий.";[HTML]Валерий, добрый день. <br/><br/>Приношу свои извинения за долгий ответ.<br/>Подскажите, пожалуйста, был ли решен Ваш вопрос. 
65843;1123;;;[HTML]Добрый день! Подскажите, пожалуйста, какой клей лучше использовать для карнизов под подсветку и нужно ли их дополнительно укреплять каким-нибудь крепежом?;[HTML]Добрый день. Используйте клей Европласт Универсальный для монтажа декора и клей Европласт Стыковочный для скрепления между собою. Саморезами обязательно фиксируйте, три самореза на одно изделия достаточно.
65847;1124;;;[HTML]Скажите через какое время вы отправляете 3д после запроса , я зделала запрос мне до сих пор не прислали .;[HTML]Добрый день.<br/><br/>В течении 24 часов с момента заявки. 
65877;1125;;;[HTML]Здравствуйте! Подскажите сколько будет осуществляться доставка до Иркутска?;[HTML]Добрый день, Кирилл.<br/>Благодарю Вас за проявленный интерес к декору нашей торговой марки.<br/><br/>Продажу и продвижение декора ТМ «Европласт» в регионах РФ компания ООО «Декор» осуществляет через своих официальных представителей –дилерские компании, содержащие склады с наличием продукции. <br/>По всем вопросам, связанным с декором ТМ «Европласт» в Иркутске и Иркутской  области, в т. ч. по вопросам подбора, приобретения и для получения консультаций по прочим вопросам, Вы можете обращаться к нашему официальному представителю в Иркутске, это компания ООО «Элит Декор». <br/><br/>Европласт-Иркутск<br/>ООО «Элит Декор»(Салон «Элит Декор»)<br/>Иркутск, ул. Иркутской 30-й Дивизии, д. 51<br/>Тел.: +7 (3952) 27-87-87<br/>info@elit-decor.com<br/>URL: http://www.elit-decor.com/<br/>
65878;1126;;;[HTML]1.50.259 гибкий срок доставки уточните пожалуйста;
65879;1127;;;[HTML]плинтус напольный из дюропласта?<br/>из дюропласта считается более прочный?<br/>я дизайнер и хотела доп.скидки, возможно?;
