IE_XML_ID;IE_NAME;IP_PROP103;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP113
6530;"Бугульма , &quot;Silkplus&quot; (ИП Савостина А.В.) ";ИП Савостина А.В.;улица Энгельса, д. 1;Центральный интерьерный салон;Альметьевский выезд;Silkplus;"8559461800; 9172988396";jidkie.oboi@yandex.ru;jidkie.oboi@yandex.ru;silkplus.ru;09:00 - 18:00;09:00 - 18:00;10:00 - 17:00;Да;;6529
6532;Нижнекамск, М-н «Престиж» (ИП Борисов С.Ю.) ;ИП Борисов С.Ю.;"улица Химиков, д. 7 ""А""";М-Н «Престиж»;ТЦ Сити мол, Аверс, Магнит;М-н «Престиж»;"8555460604; 9172957640";prestigenk@mail.ru;prestigenk@mail.ru;pnk16.ru;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;6531
6534;"Октябрьский, &quot;Прораб&quot; (ИП Кутлубаев М.Б.) ";ИП Кутлубаев М.Б.;улица Садовое Кольцо, д. 319/1, цокольный этаж; Центральный интерьерный салон ;"рядом ШЦ ""Таганка""";"""Прораб""";"9174738899; 9063738899";marsonn@mail.ru;marsonn@mail.ru;;10:00 - 18:00;10:00 - 18:00;10:00 - 17:00;Да;;6533
6537;"Старый Оскол, Архдекор (ООО &quot;Европласт Оскол&quot;) ";"ООО ""Европласт Оскол"" АрхДекор";мкрн. Дубрава, д. 3, этаж 2;Строймаркет;;Архдекор;9038850022;;vkhim2008@yandex.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;3374
6543;"Чебоксары, офис продаж &quot;Европласт&quot; (ИП Альхимович Г.А.) ";ИП Альхимович Г.А.;Складской проезд, д. 6, стенд 27/1;"ТСК ""Чувашгосснаб""";;Салон «Mont»;9662494912;mont@sdel.ru;gossnab@sdel.ru;sdel.ru;08:00 - 18:00;08:00 - 17:00;08:00 - 16:00;Да;;3231
6568;Кинешма, Арагон ;;улица Комсомольская, д. 18, этаж 2;;;Арагон;"4933157589; 9203423196";aragon37@mail.ru;aragondeco@mail.ru;aragondeco.ru;09:00 - 18:00;10:00 - 15:00;Выходной;Нет;;6567
6569;"Стерлитамак, Салон &quot;ДЕКОРАМА&quot; (ИП Калашников А.В.) ";ИП Калашников А.В.;улица 23 Мая, д. 59, 1 этаж, стенд;;напротив мебельной фабрики Антарес, рядом магазин Молоток;"Салон ""ДЕКОРАМА""";"3473268740; 9173555261 (сотовый)";dekoramasalon2@gmail.com;rozetufa@gmail.com; dekoramasalon.ru;10:00 - 19:00;11:00 - 18:00;Выходной;Нет;;3207
6571;"Уральск, магазин &quot;DECOROOM&quot; (ИП Cube Studio) ";ИП Cube Studio;ул.Шолохова, 36;"ТЦ ""GRAND centre"", 2 этаж";пересечение ул.Сергея Тюленина;"магазин ""DECOROOM""";"7753702190; 7078054975";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;3689
6573;Нефтекамск, Дом Декор (ИП Березина С.В.) ;ИП Березина С.В.;"улица Ленина, д. 82-""А"", этаж 2";ТЦ “Великан”;;Дом Декор;9174157223;sv-luna@mail.ru;;;11:00 - 19:00;11:00 - 19:00;Выходной;Нет;;6572
6574;Нефтекамск, Дом Декор (ИП Березина С.В.) ;ИП Березина С.В.;"улица К. Маркса , д. 10-""В"", этаж 1";;;Дом Декор;9174157223;sv-luna@mail.ru;;;11:00 - 19:00;11:00 - 19:00;Выходной;Нет;;6572
6575;Октябрьский, Гарелея Интерьеров (ИП Перцева Г. М.) ;ИП Перцева Г. М.;улица Кооперативная, д. 2, строение 13;;;Гарелея Интерьеров;9273016780;almuhametova.elv@yandex.ru;;;10:00 - 19:00;10:00 - 15:00;10:00 - 15:00;Да;;6533
6576;"Октябрьский, &quot;Студия комфорта&quot; (ИП Богданова А.В.) ";ИП Богданова А.В.;улица Свердлова, д. 16;;;"""Студия комфорта""";"3476750580; 9371506937";bogdanova1203@mail.ru;;;10:00 - 19:00;10:00 - 17:00;10:00 - 17:00;Да;;6533
6577;Октябрьский, ТЦ НАРЫШЕВО (Оптовый центр) ;Оптовый центр;"улица 8 Марта, д. 9-""А""";ТЦ  НАРЫШЕВО;;ТЦ НАРЫШЕВО;3476744950;ilfir79@mail.ru;;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;6533
6579;"Псков, ООО &quot;Эклектика&quot; улица Л. Поземского ";"ООО ""Эклектика""";улица Л. Поземского, д. 92, пав. 28, секция 6;Строительный рынок на Алмазной;;"ООО ""ЭКЛЕКТИКА"" ";9062205225;;;;09:00 - 18:00;09:00 - 16:00;09:00 - 16:00;Да;;3318
6580;Великий Новгород, Салон «38 ПРЕДЛОЖЕНИЙ» (ИП Вакурова Л.М.) ;ИП Вакурова Л.М.;улица Мира, д. 34/11, этаж 2, стенд 3;Собственное встроенное помещение;;Салон «38 ПРЕДЛОЖЕНИЙ»;"9116003805; 8816948499";salon38@mail.ru;salon38@mail.ru;38pr.ru;10:00 - 20:00;10:00 - 20:00;10:00 - 18:00;Да;;3299
6673;"Мытищи, &quot;Дом-декора&quot; (ИП Кулебякина Т.В.) ";ИП Кулебякина Т.В.;г. Мытищи, ул. Большая Тарасовская, д. 111, строение 11  (11км Ярославского шоссе), пав. 22;ТК Тарасовка;;"""Дом-декора""";4955850042;tatiana16.11.08@mail.ru;;www.dom-dekora.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6688;"Брянск, ТЦ &quot;Аэропарк&quot; (ИП Кощенков Д.Е.) ";ИП Кощенков Д.Е.;улица Объездная д. 30, этаж 2;"Торговый центр ""Аэропарк""";Мебель Холл;"салон ""Империя Декора""";"4832309957; 4832309957";imperiya_dekora32@mail.ru;imperiya_dekora32@mail.ru;imperiya-dekora.ru;10:00 - 22:00;10:00 - 22:00;10:00 - 22:00;Да;;3118
6689;"Белгород, ООО &quot;ВК Хим&quot;, ул. Конева ";"ООО ""ВК Хим""";улица Конева, д. 1а;ТЦ «Твой Дом»;;отдел Архдекор;9036421137;vkhim2008@yandex.ru;vkhim2008@yandex.ru;archdekor.ru;10:00 - 19:00;Выходной;Выходной;Нет;;3116
6693;"Ереван, ExteriorGroup-1 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";пр. Комитаса , д. 3/104;ExteriorGroup-1;;"сетевые магазины ""Экстериер Групп""";"37410222801; 37410222801";exterior-s@mail.ru;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6694;"Ереван, ExteriorGroup-2 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";пр. Комитаса , д. 3/122;ExteriorGroup-2;;"сетевые магазины ""Экстериер Групп""";"37410270112; 37410270112";;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6695;"Ереван, ExteriorGroup-3 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";ул. Рубинянца, д. 15/3;ExteriorGroup-3;;"сетевые магазины ""Экстериер Групп""";"37410205667; 37496205667";;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6696;"Ереван, ExteriorGroup-4 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";ул. Нар-Дос, д. 75/164;ExteriorGroup-4;;"сетевые магазины ""Экстериер Групп""";"37410550477; 37496517705";;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6697;"Ереван, ExteriorGroup-5 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";ул. Вардананца, д. 22 176/1;ExteriorGroup-5;;"сетевые магазины ""Экстериер Групп""";37496202701;;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6698;"Ереван, ExteriorGroup-6 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";ул. Аршакуняца, д. 210/1;ExteriorGroup-6;;"сетевые магазины ""Экстериер Групп""";"37410486700; 37410486700";;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6699;"Ереван, ExteriorGroup-7 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";ул. З.Андраника, д. 147/2;ExteriorGroup-7;;"сетевые магазины ""Экстериер Групп""";"37411721535; 37496705509";;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6700;"Ереван, ExteriorGroup-8 (ООО &quot;Экстериер Групп&quot;) ";"ООО ""Экстериер Групп""";ул. Аршакуняца, 17А 229;"ExteriorGroup-8 торговый центр ""Петак""";;"сетевые магазины ""Экстериер Групп""";37499572001;;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6701;Ереван, Давид Анахти (Валан Декор студия) ;Валан Декор студия;ул. Давид Анахти, д. 23/10;;;магазин студия;"37460543512;  37496004081";valandekor@gmail.com ;info@exterior.am;;09:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;6692
6706;Ашхабад, Магазин Ussat (ЧП Чарлиев И.Е.) ;Частный предприниматель Чарлиев И.Е.;10-й ыллык Абаданчылык, д. 128, 1-й этаж;;;Магазин Ussat;"99365609066; 99366402204; 99312483104";juma6868@mail.ru;juma6868@mail.ru;;10:00 - 19:00;10:00 - 16:00;Выходной;Нет;;6705
6716;"Бишкек, ТД &quot;Галерея&quot; (ОсОО &quot;Галерея&quot;) ";"ОсОО ""Галерея""";7 микр-н, Ортосайский рынок;Торговый дом;Пересечение ул. Жукеева-Пудовкина / ул.Донецкая ;"ТД ""Галерея""";"996312576461;  996312899230";;zakaz.evokz@mail.ru;www.gallery.kg;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6714
6717;"Ош, Магазин «REdeco»  (ОсОО &quot;Дом света&quot;) ";"ОсОО ""Дом света""";ул. Шакирова, д. 108а; ТД «Ош Таатан»;;Магазин «REdeco» ;996555087378;;zakaz.evokz@mail.ru;www.gallery.kg;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;6715
6718;Тамбов, Парад Цвета ;Парад Цвета;улица Агапкина, д. 14;;;Парад Цвета;9629939739;;;;09:00 - 18:00;09:00 - 15:00;09:00 - 15:00;Да;;3211
6719;"Актау, Салон &quot;Гармония&quot;, ИП Булкаев ";ИП Булкаев;17 микрорайон, д. 7 (10-тиэтажное), офис 102;ЖК Грин Парк;;"Салон ""Гармония""";"7292332152; 7011486856";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 18:00;11:00 - 17:00;Да;;3687
6720;Актобе, ИП Мамбеталина К.Б ;ИП Мамбеталина К.Б;проспект А.Молдагуловой, 57В (пятиэтажное строение);Жилой дом;район облГАИ;Дизайн студия Реал Декор ;"7132908002; 70111703917";;zakaz.evokz@mail.ru;;10:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;3691
6721;Актобе, ТОО НАК Интерьер ;ТОО НАК Интерьер;мкр.12 Кен Дала, 32 (шестиэтажное здание);Жилой дом;"возле ТД ""Автосити""";Салон Симплекс;"7784120509; 7132775708";;zakaz.evokz@mail.ru;;09:00 - 18:00;09:00 - 17:00;Выходной;Нет;;3691
6722;Актобе, ИП Елатомцев ;ИП Елатомцев;проспект А.Молдагуловой, 5 (девятиэтажное здание);Жилой дом;5-й мирорайон;"Студия интерьера ""Деко Рум""";"7132518889; 7089206854";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;3691
6723;Атырау, ТОО НАК Интерьер ;ТОО НАК Интерьер;ул. Канцева , д. 1, бутик 3-4 (5-этажное);Жилой дом;;"магазин ""Эко Мебель""";"7122354171; 7014929725";;zakaz.evokz@mail.ru;;09:00 - 19:00;09:00 - 18:00;Выходной;Нет;;6325
6724;Атырау, ТОО ROOMODA ;ТОО ROOMODA;ул. Фролова, 8/10 (2-этажное);ТЦ Жанар;р-н Рахата;"Магазин ""ROOMODA"" ТЦ Жанар (2 этаж)";7017189065;;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;6325
6725;Атырау, ИП Кабдуллина ;ИП Кабдуллина; мкр. Авангард, ул. Курмангазы, 39 (1-этажное);магазин Ак Орда;мкр. Авангард;магазин Ак Орда;7071277457;;zakaz.evokz@mail.ru;;09:00 - 19:00;09:00 - 19:00;10:00 - 17:00;Да;;6325
6726;"Караганда, ИП &quot;Studio MAGO&quot; ";"ИП ""Studio MAGO""";ул. Воинов-Интернационалистов, 31. Торговый дом Asia, 1 этаж, бутик 108;"Торговый дом ""Азия""";паралелльно Бухар Жирау;Studio MAGO;"7010121444; 7212972954";;zakaz.evokz@mail.ru;;10:00 - 20:00;10:00 - 20:00;10:00 - 20:00;Да;;3347
6727;Караганда, ИП Жусупбекова  ;ИП Жусупбекова;ул. Бухар-жырау 92/2 (Опарт отель, вход с торца здания) офис 12;Опарт Отель;"возле магазина ""Город Таир""";Arte Italiano;"7017818680; 7212506199";;zakaz.evokz@mail.ru;;10:00 - 18:00;10:00 - 18:00;Выходной;Нет;;3347
6729;Кызылорда,  ТОО «АбсолютСтройГрупп» ; ТОО «АбсолютСтройГрупп»;ул. Бекзатхан Аскар, д. 45, этаж 1;Торговый центр;;магазин Би-Нель;"7772352642; 7025554392";;zakaz.evokz@mail.ru;;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;6728
6730;"Кызылорда,  ИП &quot; Муратова А&quot; ";"ИП "" Муратова А""";ул. М.Шокая, д. 33-А, этаж 2, пав. 4,6;Торговый центр;;Дизайн-студия Айгуль Муратовой;"7758489397; 7779298060";;zakaz.evokz@mail.ru;"""инстаграмм muratova_dizign_studio""";10:00 - 18:00;10:00 - 18:00;10:00 - 18:00;Да;;6728
6731;Тараз, ИП Насыров Тахир ;ИП Насыров Тахир;ул. Кунаева, 43, ТД BOSS (2 этаж);Торговый дом;;"""Мастерская уюта""";"7717653322; 7773520908";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;3314
6732;Шымкент, ИП Кудинов ;ИП Кудинов;ул. Толстого, 35 (цокольный и 2 этаж);"В здании магазина ""Colombini Casa""";пересечение с ул. Казыбек Би;" ""Мастер Лес Interiors""";"7029143544; 7252394455";;zakaz.evokz@mail.ru;master-les.kz;10:00 - 19:00;10:00 - 19:00;Выходной;Нет;;3312
6734;Экибастуз,  ИП Лаврова Н. ;ИП Лаврова Н.;ул. Ауэзова, д. 49, корпус 7, этаж 1;жилой дом (6-этажное здание);;"Магазин ""Краски""";"7187400030; 7474384307";;zakaz.evokz@mail.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;6733
6735;"Семипалатинск,  ИП &quot;Климат Контроль&quot; ";"ИП ""Климат Контроль"""; ул. Б.Момышулы, 41/1, корпус 1;Жилой дом;;"""Премиум""";"7222320592; 7478520137";;zakaz.evokz@mail.ru;;09:00 - 18:00;10:00 - 18:00;Выходной;Нет;;6383
6745;"Кызылорда,  ИП &quot;Бектаева&quot; ";"ИП ""Бектаева"""; ул. Байтурсынова, д. 47, пав.104 (этаж 1);Бизнес центр;;Салон Интерьер декор плюс;"7783137475; 7775303230";;zakaz.evokz@mail.ru;;10:00 - 19:00;10:00 - 19:00;выходной;Нет;;6728
6746;"Нижний Тагил, ООО &quot;Велес&quot; ";"ООО ""Велес""";ул. Юбилейная, 51А;интернет магазин;"Торговый центр ""ЦУМ""";интернет магазин Luxstroy;"9506485424; 9049845659";skrytyi@yandex.ru;info@evroplast-ekaterinburg.ru ;www.luxstroy.me;10:00 - 18:00;Выходной;Выходной;Нет;;3522
6747;"Подольск, Салон интерьера &quot;Лепной Декор&quot; (ИП Горелова Т.В.) ";ИП Горелова Т.В.;г. Подольск, ул. Большая Серпуховская, 229, 17-й км., пав. П 19;"ТЦ ""Елисаветинский""";напротив гипермаркета Глобус;П 19;"89266801241; 89687106631";89266801241@yandex.ru;89266801241@yandex.ru;best-lepnina.ru;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;3109
6748;"Махачкала, ИП Шихрагимова М.Д., Магазин &quot;Центр лепнины &quot;Барокко&quot; ";ИП Шихрагимова Марина Дарвиновна;пр. Амет-хана Султана, 17;;Проспект Амет-хана Султана, напротив АЗС PULSAR;"Магазин ""Центр лепнины ""Барокко""";;barokko05@yandex.ru;info@lepidecor.ru;Сайт на стадии разработки;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;6265
6752;"Элиста, Салон-магазин &quot;Мир обоев&quot; ";ИП Железная Л.Н.;ул.Ю. Нейман, д.6 (этаж 1);Торговый дом;;"Салон-магазин ""Мир обоев""";8472227880;stroyarsenal08@mail.ru;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3431
6753;Волжский, ИП Жуков А.В. ;ИП Жуков А.В.;ул. Оломоуцкая, д. 7г (этаж 1);;;«ИЗБА»;9270633462;azhukov@inbox.ru;azhukov@inbox.ru;;11:00 - 19:00;11:00 - 16:00;Выходной;Нет;;3422
6774;Москва, Склад Европласт (с. Булатниково) ;"ООО ""Декор""";Ленинский район, Московская область, с. Булатниково, ул. Центральная, д. 1 ст. 3;;;"Европласт ""Склад""";;;;evroplast.ru;;;;Нет;;3109
6775;Москва, д.Черная Грязь  (ИП Буренкова Л.М.) ;ИП Буренкова Л.М.;д. Черная Грязь, Ленинградское ш., 13 км от МКАД, поворот на ПИКИНО;Строительный рынок  (верхние ряды), д.Черная Грязь;"запрвка ""НЕФТЬМАГИСТРАЛЬ""";"""Лепнина""";9672143346;cherngraz@gmail.com;;;"09:00 - 19:00 (лето); 09:00 - 18:00 (зима)";"09:00 - 19:00 (лето); 09:00 - 18:00 (зима)";"09:00 - 19:00 (лето); 09:00 - 18:00 (зима)";Да;;3109
6777;г. Клин МО (ИП Буренкова Л.М.) ;ИП Буренкова Л.М.;г. Клин, Ленинградское ш. 65 км от МКАД, правая сторона, строение 4, пав. 5;Строительный рынок;"заправка ""РОСНЕФТЬ""";Тороговый комплекс;4993407941;klinlp@gmail.com;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
6778;"Москва,  (ООО &quot;ПРОГРЕСС&quot;) ";"ООО ""ПРОГРЕСС""";проспект Маршала Жукова, д. 52, этаж 2;Торговый центр;;Торговый центр;"4952279595;  9154054478; 9851150077";"2279595@gmail.com; svet.okna.info@gmail.com";2279595@gmail.com;;11:00 - 21:00;11:00 - 21:00;11:00 - 19:00;Да;;3109
6779;"Кемерово, Студия &quot;ГрандДекор&quot; (ООО &quot;Гермес&quot;) ";"ООО ""Гермес""";улица Черняховского, д. 3, этаж 1;Магазин;;ГрандДекор;"3842359663; 3842752928";lepnina@granddekor.ru ;lepnina@granddekor.ru ;granddekor.ru;10:00 - 19:00;11:00 - 17:00;Выходной;Нет;;3145
6780;"Астрахань, центр дизайна &quot;DECOLE&quot;  ";"ООО ""Голдстрим""";улица Адмиралтейская, д. 30, этаж 1 ;;;"центр дизайна ""DECOLE""";8512298867;astra@decole.ru;astra@decole.ru;www.decole.ru;10:00 - 18:00;10:00 - 14:00;Выходной;Нет;;3333
6790;"Владивосток, салон &quot;Oberline&quot; (ООО &quot;Строй-Дом&quot;) ";"ООО ""Строй-Дом""";ул. Русская, д. 87В, этаж 2;"Торговый центр ""Багратион""";;"салон ""Oberline""";"4232573666; 4232377777";;zakaz@china-story.ru;;09:00 - 19:00;09:00 - 19:00;09:00 - 19:00;Да;;6789
6792;"Новокузнецк, Интерьерный салон &quot;Модные обои&quot; (ООО &quot;СКД плюс&quot;) ";"ООО ""СКД плюс""";проспект Н.Ермакова, д. 30а, этаж 1;;;"Интерьерный салон ""Модные обои""";3843785547;novoboi@yandex.ru;;www.nov-oboi.ru;10:00 - 19:00;10:00 - 18:00;10:00 - 18:00;Да;;3696
6794;"Новокузнецк, интерьерный салон &quot;DeLuxe&quot; (ООО &quot;ДеЛюкс&quot;) ";"ООО ""ДеЛюкс""";улица Воробьева, д. 3, этаж 1;;;"интерьерный салон ""DeLuxe""";3843722727;salon@deluxenk.ru;;;09:00 - 18:00;Выходной;Выходной;Нет;;3696
6802;"Ленинск-Кузнецкий, &quot;Derufa&quot; (ИП Попов Е.О.) ";ИП Попов Е.О.;проспект Кирова, д. 108, корпус А, этаж 1;торгово-отделочная компания;;Derufa;3845670007;popov_lk@mail.ru;lepnina@granddekor.ru ;;09:00 - 19:00;10:00 - 17:00;10:00 - 17:00;Да;;6798
6803;Юрга, ДиоР (ИП Гоциридзе И.С.) ;ИП Гоциридзе И.С.;улица  Московская, д. 21, этаж 1;салон-магазин;;ДиоР;3845142503;dior987@mail.ru;lepnina@granddekor.ru ;;10:00 - 19:00;11:00 - 16:00;11:00 - 16:00;Да;;6799
6804;Полысаево, Строитель (ИП Шахов С.В.) ;ИП Шахов С.В.;улица Крупской, д. 129, этаж 1;магазин;;Строитель;9236027717;stroitel_lk@mail.ru;lepnina@granddekor.ru ;;09:00 - 18:00;09:00 - 18:00;09:00 - 17:00;Да;;6800
6805;"Анжеро-Судженск, &quot;Эконом-строй&quot; (ИП Головин С.В.) ";ИП Головин С.В.;улица Горняцкая, д. 4, этаж 3;магазин;;"""Эконом-строй""";3845364545;ira.golovina.83@mail.ru;lepnina@granddekor.ru ;;09:00 - 17:00;09:00 - 18:00;09:00 - 18:00;Да;;6801
6806;"Москва, МФТК &quot;Каширский двор&quot; (Европласт) ";Европласт;Каширское ш, д. 19, корп. 1, 2-й этаж, павильон 2-С90;"МФТК ""Каширский двор""";;"Фирменный салон ""Европласт""";4956408851;kdvor@decor-evroplast.ru ;kdvor@decor-evroplast.ru ;www.evroplast.ru;09:00 - 21:00;09:00 - 21:00;09:00 - 21:00;Да;;3109
6813;Тамбов, Престиж Декор (ИП Куприна О.В.) ;ИП Куприна О.В.;улица Мичуринская, д. 87;;;Престиж Декор;4752-531717;;;;09:00 - 18:00;09:00 - 15:00;09:00 - 15:00;Да;;3211
6814;Тамбов, Престиж Декор (ИП Куприна О.В.) ;ИП Куприна О.В.;ул. Н.Вирты, 201 А;;;Престиж Декор;4752-511000;;;;09:00 - 18:00;09:00 - 15:00;09:00 - 15:00;Да;;3211
6816;"Череповец, Салон &quot;Обои Лайк&quot; (ИП Малкова Т.Г.) ";ИП Малкова Т.Г.;ул.Батюшкова, 11;;;"Салон ""Обои Лайк""";8202441450;malkova1004@mail.ru;evroplast.35@mail.ru;oboi.reestr35.ru;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;3443
6822;"Ижевск, ООО &quot;Дженти&quot;, СЦ «Азбука ремонта» ";ООО «Дженти»;ул. Молодежная, 107б, этаж 2, пав. 213;Строительный центр «Азбука ремонта»;второй этаж, справа от дальнего эскалатора;«Дженти»;9128565213;domdekora@djenti.ru;domdekora@djenti.ru;www.djenti.ru;09:00 - 20:00;09:00 - 20:00;10:00 - 19:00;Да;;3133
6825;"Тобольск, &quot;Строй Стиль&quot; (ИП Бакиев Р.Р.) ";ИП Бакиев Р.Р.;"Ул.Семена Ремезова, 123, стр.2, корпус ""Стрела"", пав. №8";"ТЦ ""Ермак""";;"""Строй Стиль""";9199468577;bakievaalla@mail.ru;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3616
6832;Тула, Лепной Декор (И.П. Новиков Р.В.) ;И.П. Новиков Р.В.;ул Мосина, д. 4, этаж 1;Торговый Центр;напротив ТЦ Мастер;Лепной Декор ;"9255094511; 9207779362";lepnina89@maill.ru;lepnina89@maill.ru;www. Evroplast-lepnina.ru;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3217
6834;"Арсеньев, салон &quot;салон Арс-Деко&quot; (ИП ИВАКИН И.В.) ";ИП ИВАКИН И.В.;ул. Садовая, д. 23;Торговая точка (магазин);;"салон ""Арс-Деко""";4236153194;ars-deco@bk.ru;ars-deco@bk.ru;;10:00 - 19:00;10:00 - 19:00;10:00 - 19:00;Да;;6833
7117;"Саратов, ООО &quot;Дизайн-Паркет&quot; Клондайк ";ООО «Дизайн Паркет»;улица Кутякова, д. 94, этаж 1;;Магазин находится на ул. Кутякова, между ул. Чапаева и ул. Рахова;Клондайк;"9372255400; 9372250760";;;;09:00 - 19:00;09:00 - 18:00;09:00 - 18:00;Да;;3194
7645;Москва, В 42 (ИП КАЮМОВ А. А.) ;ИП КАЮМОВ А. А.;"Строительный двор ""Петровский"", Пав. В42,  9 km. Новорижского шоссе, в сторону Николо-Урюпино, Поздняково.";ТК Петровский;;В 42;"9299506119; 9261743368";lepninav42@mail.ru;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3109
12283;"Бишкек, Салон отделочных материаллов &quot;ПРЕМЬЕРА&quot; (ОсОО &quot;ЕвоТек&quot;) ";"ОсОО ""ЕвоТек""";ул. Уметалиева, д. 84;Салон;Угол ул. Киевская;"Салон отделочных материаллов ""ПРЕМЬЕРА""";"996312902501; 996312902502; 996770775075; 996556775075";;zakaz.evokz@mail.ru;www.evp.kg;10:00 - 19:00;10:00 - 17:00;Выходной;Нет;;6714
14760;Тамбов, ИП Дудник И.П. ;ИП Дудник И.П.;улица Советская, д. 39;;;ИП Дудник И.П.;89106528893;;;;09:00 - 18:00;09:00 - 18:00;09:00 - 18:00;Да;;3211
15678;Рязань, салон «ПЛИТКА-ПАРКЕТ» ;"ООО ""Зеленый коридор""  ИП Фетисова Л.Г.";ул. Полонского, д. 12, 1 этаж;салон «ПЛИТКА-ПАРКЕТ»;;салон «ПЛИТКА-ПАРКЕТ»;4912460046;vip@cinti.ru;vip@cinti.ru;;09:00 - 18:00;Выходной;Выходной;Нет;;3189
17031;Москва, Маркет мск  (ИП Каюмов Альберт Асгатович) ;ИП Каюмов Альберт Асгатович;Тарный проезд, д. 11, офис 110 (1 этаж);;;Маркет мск ;"4994085382; 4951505097";market.msk.ru@gmail.com;;www.market.msk.ru;10:00 - 18:00;11:00 - 17:00;11:00 - 17:00;Да;;3109
22859;"Воронеж, ООО &quot;Дон-Декор&quot; (магазин &quot;Европласт&quot;) ";"ООО ""Дон-Декор""";Ленинский проспект, 156Б;"ТЦ ""Перестройка""";;"Магазин ""Европласт""";4732757101;per@dondecor.ru;rpv@dondecor.ru;dondecor.ru;09:00 - 20:00;09:00 - 20:00;09:00 - 20:00;Да;;3125
23267;Екатеринбург, ИП Мельников М.Ю. (Салон Европласт-Екатеринбург) ;ИП Мельников М.Ю.;пер.Базовый, 47А, 1 этаж;Салон магазин в административном здании;"большой банер ""Лепнина Европласт"" просматривается от центрального входа в Леруа Мерлен";Салон Европласт-Екатеринбург;3433463213;info@evroplast-ekaterinburg.ru;info@evroplast-ekaterinburg.ru;www.evroplast-ekaterinburg.ru;10:00 - 19:00;10:00 - 18:00;Выходной;Нет;;3129
23588;"г. Москва, поселение Мосрентген, д.Дудкино, ООО&quot; Артстрой-проект&quot; ";"ООО"" Артстрой-проект""";поселение Мосрентген, д.Дудкино, ул. Адмирала Корнилова, 1-й Километр Киевского шоссе;"выставочно-складской комплекс ""Строймастер""";;пав. А-48, А-125, А-141;"79688693883; 79684447733";ashot-mehrabyan@mail.ru;;;08:00 - 20:00;08:00 - 20:00;08:00 - 20:00;Да;;3109
