IE_XML_ID;IE_NAME;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IP_PROP101;IP_PROP169;IP_PROP170;IP_PROP103;IP_PROP104;IP_PROP105;IP_PROP106;IP_PROP107;IP_PROP108;IP_PROP171;IP_PROP537;IP_PROP538;IP_PROP539;IP_PROP540;IP_PROP541;IP_PROP542;IP_PROP543;IP_PROP664;IP_PROP672;IP_PROP673;IP_PROP676;IP_PROP677;IP_PROP702;IP_PROP703;IP_PROP704;IP_PROP172;IP_PROP173;IP_PROP174;IP_PROP175;IP_PROP102;IP_PROP113;IC_GROUP0;IC_GROUP1;IC_GROUP2
3245;"Минск, ТЦ &quot;Град&quot;, ЧТУП &quot;Салон интерьера &quot;Декор&quot; ";"<p>Минск, ТЦ ""Град""<br />ул. Тимирязева, 123, кор. 2, 2-й этаж<br />+3 7517 259 6274, +3 7529 106 8560</p>
<p><a href=""http://www.kingdom.by"">www.kingdom.by</a><br /><a href=""mailto:skask@mail.by"">skask@mail.by</a></p>";;ул. Тимирязева, 123, кор. 2, 2-й этаж;"ТЦ ""Град""";Рынок Ждановичи;"ЧТУП ""Салон интерьера""";Европласт;"375172596316; 375291068560";dekor-si@mail.ru;dekor-si@mail.ru;www.domdekor.by;10:00 - 17:00;;N;N;N;N;;22;;;;;;;;;10:00 - 17:00;10:00 - 17:00;N;Понедельник;53.933,27.457;3242;;;
3249;"Усть-Каменогорск, Салон &quot;Nota Bene&quot; (ТОО NS Tarde) ";"<p><strong>Магазин ""Nota Bene""</strong><br />Усть-Каменогорск, ул. Орджоникидзе, 48<br />(7232) 26-82-48<br /><a href=""mailto:nota-bene.kz@mail.ru"">nota-bene.kz@mail.ru</a></p>";;ул.Сагадата Нурмагамбетова, д.48;Торговый дом;;ТОО NS Trade;"Салон ""Nota Bene""";7772223817;region2@premiera.kz;zakaz@premiera.kz;;10:00 - 19:00;;N;N;N;N;;;region1@premiera.kz;;;;;N;;N;10:00 - 19:00;10:00 - 19:00;Y;;49.952869,82.619171;3247;;;
3262;"Казань, ТК &quot;Савиново&quot; (Статус Кво) ";"<p><strong><span style=""line-height: 115%; font-family: &quot;Verdana&quot;,&quot;sans-serif&quot;; color: black; font-size: 7.5pt; mso-fareast-font-family: Calibri; mso-fareast-theme-font: minor-latin; mso-bidi-font-family: 'Times New Roman'; mso-bidi-theme-font: minor-bidi; mso-ansi-language: RU; mso-fareast-language: EN-US; mso-bidi-language: AR-SA;"">ООО ""Статус Кво Казань""</span></strong></p>
<p><strong></strong>г.Казань, ул. Ямашева д. 93<br />ТК ""Савиново"", 2 этаж.<br />тел.: +7 843 296 2243, +7 919 624 2555<br /><a href=""mailto:statusquokazan@yandex.ru"">statusquokazan@yandex.ru</a><br /><a href=""http://www.natyanemvsem.ru"">www.natyanemvsem.ru</a></p>";;улица Ямашева, д. 93, 2 этаж;"Торговый Комплекс ""Савиново""";По экскалатору на 2 этаж и сразу налево наш салон;Статус Кво;ЕВРОПЛАСТ для красоты стен и потолков ЛЕПНИНА;9872263355;zakaz@evroplast116.ru;zakaz@evroplast116.ru;www.evroplast116.ru;10:00 - 21:00;;N;N;N;N;;;;;;;;;;;10:00 - 21:00;10:00 - 21:00;Y;;55.826047156888,49.148925746032;3260;;;
3266;"Москва, Магазин &amp;quot;Лепнина&amp;quot; (ИП Алекперов В.Г.) ";"<p><strong>ИП Алекперов&nbsp; В.Г.</strong><br />ТК ""Миллион мелочей"", павильон №С 04/1 <br />ул Пришвина д. 26 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <br />тел.: +7 926 910 2057</p>";;"ул. Пришвина д. 26, ТК ""Миллион мелочей"", павильон № С04/1";"ТК ""Миллион Мелочей""";;ИП Алекперов В.Г.;"Магазин ""Лепнина""";+7 (926) 910-20-57;bibirevo.c04@yandex.ru;;www.1decor.ru;09:00 - 20:45;;;;;;;;;retail;;[HTML]Нарезка ППУ 30см, Т композит, образец балюстрады, Т Мавритания;;N;;N;09:00 - 20:45;09:00 - 20:45;Y;;55.884752,37.603763;3109;;;
3277;Оренбург, салон VIVA Design (ИП Яковлев О.В., ООО Вива Дизайн) ;"<p><span style=""font-family: Times New Roman; font-size: small;""><span>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-family: &quot;Arial&quot;,&quot;sans-serif&quot;; color: black; font-size: 9pt;""><strong>Интерьерный салон ""Viva Дизайн""</strong></span><span style=""font-family: Calibri; font-size: small;""> <br />г. Оренбург , ул. Правды 25 (Дом на Преображенской)<br />тел: +7<span style=""color: #1f497d; mso-themecolor: dark2;"">&nbsp;</span>353<span style=""color: #1f497d; mso-themecolor: dark2;"">&nbsp;</span>240<span style=""color: #1f497d; mso-themecolor: dark2;""> </span>8000; +7<span style=""color: #1f497d; mso-themecolor: dark2;"">&nbsp;</span>353<span style=""color: #1f497d; mso-themecolor: dark2;"">&nbsp;</span>259<span style=""color: #1f497d; mso-themecolor: dark2;""> </span>9293<br /></span><a href=""mailto:viva-design09@mail.ru""><span style=""font-family: Calibri; font-size: small;"">viva-design09@mail.ru</span></a><br /><a href=""http://www.viva-design56.ru/""><span style=""font-family: Calibri; font-size: small;"">www.viva-design56.ru</span></a></p>
</span></span></p>";;ул.Цвиллинга, д. 42 (1 этаж);;;ИП Яковлев О.В., ООО Вива Дизайн;салон VIVA Design;+7 (3532) 40-80-00;viva-evroplast@yandex.ru;viva-evroplast@yandex.ru;http://vivadesign.pro;10:00 - 19:00;;N;N;N;N;;;viva-evroplast@yandex.ru, viva-design09@mail.ru;retail;;;;Y;+7 (3532) 40-80-00;N;10:00 - 16:00;Выходной;N;;51.773842,55.092696;3178;;;
3282;"Москва, Сити-Декор (ООО &amp;quot;Деколепнина&amp;quot;) ";"<p class=""MsoNormal"" style=""line-height: 150%; margin: 0cm 0cm 0pt;""><strong style=""mso-bidi-font-weight: normal;""><span style=""line-height: 150%; font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">Строительный торговый центр &laquo;Метр квадратный&raquo;</span></strong></p>
<p class=""MsoNormal"" style=""line-height: 150%; margin: 6pt 0cm;""><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""><span style=""font-size: small;"">Волгоградский проспект, д.32, к.25 (пересечение Волгоградского проспекта и ТТК)</span></span></p>
<p class=""MsoNormal"" style=""line-height: 150%; margin: 0cm 0cm 0pt;""><span style=""font-size: small;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-family: Calibri;"">ООО Сити Декор - </span></span><span style=""line-height: 150%; font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">павильон </span><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-family: Calibri;"">№ 22 <span style=""mso-spacerun: yes;"">&nbsp;</span></span></span><span style=""line-height: 150%; font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;"">тел +7&nbsp;</span><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-family: Calibri;"">901&nbsp;512 5111; +7&nbsp;495&nbsp;648 5067 </span></span></span><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""></span></p>";;Волгоградский проспект, д.32, корпус 25, 1 этаж, павильон № 229-230;"ТЦ ""Метр Квадратный""";;"ООО ""Деколепнина""";Сити-Декор;"7(964) 648-50-67; +7(495) 669-35-47 ";metr@decolepnina.ru;;www.decolepnina.ru;10:00 - 20:00;;N;N;N;N;;;;retail;;[HTML]Т мавритания, нарезка 30, образец балюстрады;;N;;N;10:00 - 20:00;10:00 - 20:00;Y;;55.720791,37.697498;3109;;;
3288;"Баку, Салон &quot;Elit Interior&quot;, ул. Ziya Bunyatova (ИП Алекперов В.Г.) ";"<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-family: Times New Roman;""><strong style=""mso-bidi-font-weight: normal;""><span style=""font-size: 11pt;"">Салон</span></strong><strong style=""mso-bidi-font-weight: normal;""><span style=""font-size: 11pt; mso-ansi-language: EN-US;""> <span lang=""EN-US"">&laquo;</span></span></strong><strong style=""mso-bidi-font-weight: normal;""><span style=""font-size: 11pt;"">ELIT INTERIOR&raquo;</span></strong></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-family: Times New Roman;""><span style=""font-size: 11pt;"">г</span><span style=""font-size: 11pt; mso-ansi-language: EN-US;"" lang=""EN-US"">. </span><span style=""font-size: 11pt;"">Баку</span><span style=""font-size: 11pt; mso-ansi-language: EN-US;"" lang=""EN-US"">, </span><span style=""font-size: 11pt;"">р</span><span style=""font-size: 11pt; mso-ansi-language: EN-US;"" lang=""EN-US"">-</span><span style=""font-size: 11pt;"">он</span><span style=""font-size: 11pt; mso-ansi-language: EN-US;"" lang=""EN-US"">. </span><span style=""font-size: 11pt;"">Дарнагюль, проспект Зия Буньядов 19</span></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-size: 11pt;""><span style=""font-family: Times New Roman;"">.+994 50 355 66 66</span></span></p>";;улица Ziya Bunyatova, 90;"Салон ""Elit Interior""";;ИП Алекперов В.Г.;"Салон ""Elit Interior""";994503556666;decorru@yandex.ru;decorru@yandex.ru;;;;;;;;;;decorru@yandex.ru;;;;;;;;;;N;;40.41310395,49.84651566;3287;;;
3291;Москва, Лепнинапласт (ИП Волок Л.А.) ;"<p class=""MsoNormal"" style=""line-height: normal; margin: 6pt 0cm;""><strong><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-size: small;""><span style=""font-family: Calibri;"">Торгово-Строительный Комплекс &laquo;Тракт &ndash; Терминал&raquo;</span></span></span></strong></p>
<p><span style=""font-family: &quot;Calibri&quot;,&quot;sans-serif&quot;; color: black; font-size: 11pt;"">Московская обл., г. Мытищи, ул. Коммунистическая, д. 25 &laquo;Г&raquo;</span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><span><strong><span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU;""><span><span style=""font-size: small;"">ИП Волок<span style=""mso-spacerun: yes;"">&nbsp; </span>Л.А </span></span></span></strong><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-fareast-language: RU; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-bidi-font-family: 'Times New Roman';""><span style=""font-size: small;"">- павильон<span style=""mso-spacerun: yes;"">&nbsp; </span>№ 7-18, тел. +7&nbsp;495&nbsp;505 2388</span></span></span></p>
<p><strong><span style=""font-family: &quot;Calibri&quot;,&quot;sans-serif&quot;; color: black; font-size: 11pt;"">Режим работы рынка</span></strong><span style=""font-family: &quot;Calibri&quot;,&quot;sans-serif&quot;; color: black; font-size: 11pt;"">: 9-00 &ndash; 19-00</span></p>";;"ул. Коммунистическая, д. 25 ""Г"", Торгово-строительный комплекс ""Тракт-Терминал"", корпус 10, павильон 2";Тракт-Терминал;;ИП Волок Л.А.;Лепнинапласт;"+7 926 630 11 58; +7 926 630 11 83";lorikus-15@yandex.ru;;;09:00 - 18:00;;;;;;;;;retail;;[HTML]Т Мавритания, нарезка ППУ 30, Т композит;;N;;N;09:00 - 18:00;09:00 - 18:00;Y;;55.882825,37.731713;3109;;;
3292;"Москва, магазин &amp;quot;Лепнина&amp;quot; (ИП Алекперов  В.Г.) ";"<p style=""margin: 6pt 0cm;""><strong><span><span style=""font-size: small;"">Торговый центр строительных материалов &laquo;ЭлитСтрой материалы&raquo;</span></span></strong></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;""><span style=""font-size: small;""><span style=""font-family: Calibri;"">Москва, ЗАО, 51 км МКАД, разв. &laquo;Очаково-Заречье&raquo;, стр.2</span></span></span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;"">
<p><span style=""font-family: Calibri;""><span style=""color: black; font-size: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;"">
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><span><strong>ИП Налбантов И.А </strong>- павильон № С-31 т. +7&nbsp;495&nbsp;710 7949 </span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;""><span><strong>ИП Алекперов<span style=""mso-spacerun: yes;"">&nbsp; </span>В.Г - </strong><span style=""mso-spacerun: yes;"">&nbsp;</span>павильон № А-14 +7&nbsp;495&nbsp;710 7964</span></p>
<p class=""MsoNormal"" style=""line-height: normal; margin: 0cm 0cm 0pt; tab-stops: 170.65pt 352.65pt;"">&nbsp;</p>
<span style=""color: black; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: 'Times New Roman'; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri; mso-fareast-language: RU;""><span style=""font-size: small;""><span style=""font-family: Calibri;"">ежедневно с 10-00 до 20-00</span></span></span></span></span></p>
</p>";;"51 км МКАД, разв. ""Очаково-Заречье"", стр.2, ТК ""ЭлитСтройМатериалы"",  павильон № А-14";"ТК ""ЭлитСтройМатериалы""";;ИП Алекперов  В.Г.;"магазин ""Лепнина""";+7 (495) 710-79-64;moll.a14@yandex.ru;;www.1decor.ru;10:00 - 20:00;;;;;;;;;retail;;[HTML]Нарезка ППУ 30см, Т мавритания, Т композит, образец балюстрады;;N;;N;10:00 - 20:00;10:00 - 20:00;Y;;55.683976,37.411768;3109;;;
3300;Великий Новгород, Салон «ОБОИ ЭРИСМАНН» (ИП Вакурова Л.М.) ;"<p><span style=""font-family: Calibri;"">
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-size: small;"">Салон &laquo;<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">Erismann</span>&raquo;<span style=""font-family: &quot;Times New Roman&quot;,&quot;serif&quot;; font-size: 12pt;""></span></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-size: small;"">Великий Новгород, ул. Ломоносова, д. 20, к. 1</span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-size: small;"">+7 816&nbsp;294 8488 салон</span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;""><span style=""font-size: small;"">+ 7 816 294 84 99 факс</span></p>
<font style=""font-family: Calibri;"" face=""Calibri"">
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;"">&nbsp;</p>
</font></span></p>
<p class=""MsoNormal"" style=""margin: 0cm 0cm 0pt;"">&nbsp;</p>";;улица Ломоносова, д. 20, к. 1, стенд 2;Собственное встроенное помещение;;ИП Вакурова Л.М.;Салон «ОБОИ ЭРИСМАНН»;9116075445;salon38@mail.ru;38pr@mail.ru;;10:00 - 20:00;;N;N;N;N;;;;;;;;;;;10:00 - 20:00;10:00 - 18:00;Y;;58.532362,31.240432;3299;;;
3303;"Киров, Торговый Центр &amp;quot;СтройРемо&amp;quot; (ИП Кузницына Екатерина Андреевна) ";"<p class=""MsoPlainText"" style=""margin: 0cm 0cm 0pt;""><strong><span style=""font-family: Consolas; font-size: small;"">ООО ""Новый Мир""</span></strong></p>
<p class=""MsoPlainText"" style=""margin: 6pt 0cm;""><span style=""font-family: Consolas; font-size: small;"">ТЦ ""Строй Ремо"" </span></p>
<p class=""MsoPlainText"" style=""margin: 0cm 0cm 0pt;""><span style=""font-family: Consolas; font-size: small;"">ул. Труда, 71, 2 этаж</span></p>
<p class=""MsoPlainText"" style=""margin: 0cm 0cm 0pt;""><span style=""font-size: small;""><span style=""font-family: Consolas;"">тел. +7<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">&nbsp;</span>332<span style=""mso-ansi-language: EN-US;""> </span>71<span style=""mso-ansi-language: EN-US;""> </span>1303; <span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">+7</span>&nbsp;<span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">332</span><span lang=""EN-US""> </span><span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">71</span><span lang=""EN-US""> </span><span style=""mso-ansi-language: EN-US;"" lang=""EN-US"">1310</span></span></span></p>
<p class=""MsoPlainText"" style=""margin: 0cm 0cm 0pt;""><span style=""mso-ansi-language: EN-US;"" lang=""EN-US""><span style=""font-family: Consolas; font-size: small;"">e-mail: </span></span><a href=""mailto:irika-nm@yandex.ru""><span style=""mso-ansi-language: EN-US;"" lang=""EN-US""><span style=""font-family: Consolas; font-size: small;"">irika-nm@yandex.ru</span></span></a></p>
<p><span style=""line-height: 115%;""><a href=""http://www.stroy-remo.ru/"">www.stroy-remo.ru</a></span></p>";;улица Труда, д. 71, 2 этаж;"Торговый Центр ""СтройРемо""";;ИП Кузницына Екатерина Андреевна;"Торговый Центр ""СтройРемо""";+7 (8332) 43-25-00;zakaz@decorika43.ru;zakaz@decorika43.ru;;09:00 - 18:00;;N;N;N;N;;;zakaz@decorika43.ru;retail;;;;Y;+7 (8332) 43-25-00;N;Выходной;Выходной;N;;58.608401,49.663001;3302;;;
